0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
186	V4E63	91366_08_29	42166 31444	   	387.15	橙橙5易伤3矿等3攻速	178攻速24678易伤3加一578矿等78序列升级9a核
187	FESMJ	46370_01_21	23611 16413	   	387.15	橙橙5易伤3矿等2伤害	148矿等2389a易伤58伤害67核8序列升级
188	GD9DT	49097_03_19	61213 52142	   	387.15	橙橙5易伤3矿等2伤害	1a伤害2389a易伤45a矿等67核a序列升级
189	PFZCR	75089_06_14	51312 21418	   	387.15	橙橙5易伤3矿等3攻速	13a攻速2357a易伤35a序列升级45a矿等6加一89核
190	SZ5IT	82370_12_23	61112 41511	   	387.15	橙橙5易伤3矿等3攻速	19a矿等2挖尘3459a易伤69a攻速78核9a序列升级
191	91O7R	27965_10_28	32161 24326	   	386.96	橙橙4易伤3矿等3攻速	1全技能2478易伤378矿等578攻速6a核78序列升级9策反
192	8KZLC	26733_06_02	23622 51633	   	386.91	橙橙3易伤3伤害3矿等2暴击	137矿等2双倍矿48暴击578伤害678易伤78序列升级9a核
193	GPMO7	50211_02_26	36121 33155	   	386.91	橙橙3易伤3伤害3矿等2暴击	158矿等29暴击389易伤489伤害6赏金塔7a核89序列升级
194	JN5PT	58596_12_01	21363 13511	   	386.91	橙橙3易伤3伤害3矿等2暴击	189伤害2赏金塔39暴击458矿等689易伤7a核89序列升级
195	JN5PT	58596_12_01	21365 33511	   	386.91	橙橙3易伤3伤害3矿等2暴击	189伤害2赏金塔39暴击468矿等589易伤7a核89序列升级
196	RNIQL	81600_08_29	11634 31263	   	386.91	橙橙3易伤3伤害3矿等2暴击	1立即金币247矿等39暴击579易伤679伤害79序列升级8a核
197	159NT	5316_10_23	12611 22515	   	386.90	橙橙4易伤3伤害2矿等2时间	1赏金塔247a易伤37时间57a伤害68核7a序列升级9a矿等
198	R64AU	80034_11_12	34311 13661	   	386.87	橙橙4易伤3伤害3暴击1攻速	1478易伤2时间378伤害578暴击69核78序列升级a攻速
199	28LR8	8490_10_18	14524 13223	   	386.81	橙橙3易伤3伤害3矿等2暴击	19a易伤2a暴击39a伤害479矿等5加一68核9a序列升级
200	56AG1	16892_04_02	51245 32323	   	386.80	橙橙4易伤3伤害2矿等2时间	1a时间245a易伤348伤害4a序列升级69核7a矿等
201	97PU1	28508_11_12	33161 14512	   	386.80	橙橙4易伤3伤害2矿等2时间	134a易伤23时间3a序列升级59a伤害67核8a矿等
202	CTRPN	39100_07_21	53334 21827	   	386.80	橙橙4易伤3伤害2矿等2时间	1加一27a伤害37矿等457a易伤69核7a序列升级8a时间
203	3RHTN	13055_04_21	51341 81316	   	386.80	橙橙4易伤3伤害2矿等2时间	1加一258a易伤38时间48a伤害67核8a序列升级9a矿等
204	ZGKB2	3462_06_30	34222 33352	   	386.79	橙橙4易伤3伤害3攻速	17a伤害2额外掉落357攻速457a易伤57a序列升级69核8a策反
205	4VDTT	16273_11_14	43143 41311	   	386.78	橙橙5易伤3伤害1矿等1攻速	1攻速256伤害3456a易伤56序列升级78核9矿等
206	1SOHJ	7421_10_10	21153 64313	   	386.75	橙橙4易伤2伤害2攻速2暴击1矿等	1378易伤23伤害37序列升级47攻速57暴击69核a矿等
207	JMLPE	58552_01_08	12323 26366	   	386.75	橙橙4易伤3攻速3暴击1伤害1矿等	189暴击2489易伤3矿等5伤害689攻速7a核89序列升级
208	25LAG	8220_03_08	26325 21521	   	386.74	橙橙5易伤2伤害2矿等1攻速	15678易伤2攻速38矿等48伤害8序列升级9a核
209	OPE6G	73154_05_27	31624 34221	   	386.74	橙橙5易伤2伤害2矿等1暴击	19伤害23489易伤59矿等67核9序列升级a暴击
