0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
148	5KFJ4	18162_07_25	33318 43762	   	327.68	紫2基础对甲3伤害3攻速3基地爆炸3易伤	1加一279攻速39a易伤4核57基础对甲67a伤害79a序列升级89a基地爆炸
149	NLCPG	69920_09_10	36224 53232	   	327.68	紫2基础对甲3伤害4易伤3基地爆炸1全技能1暴击	1核278伤害35基础对甲4578易伤578序列升级678基地爆炸9暴击a全技能
150	P61U5	74286_05_01	26623 21421	   	327.67	紫3基础对甲3伤害3攻速3基地爆炸1全技能	1全技能29a基础对甲3核46a伤害569基地爆炸69a序列升级7随机矿89a攻速
151	DA1ES	40193_01_04	26631 51121	   	327.62	紫3基础对甲3伤害3攻速2基地爆炸2暴击	17a伤害2核35基地爆炸478攻速67a基础对甲7a序列升级9a暴击
152	38G1S	11345_06_17	14342 31352	   	327.62	紫3基础对甲3伤害3攻速2基地爆炸2暴击	179伤害2核379攻速48基地爆炸5a暴击679基础对甲79序列升级
153	421LL	13637_09_30	64647 31121	   	327.62	紫3基础对甲3伤害3攻速2基地爆炸2易伤	1加一2核358攻速45a基础对甲58a序列升级68易伤78a伤害9a基地爆炸
154	LT3LP	64871_01_19	31313 16432	   	327.61	紫3基础对甲3伤害3攻速2技能1基地爆炸1暴击	1核278伤害378攻速46技能578基础对甲78序列升级9基地爆炸a暴击
155	N4OR5	68429_04_24	31215 13624	   	327.58	紫2基础对甲3伤害3攻速4易伤1基地爆炸	1核269a易伤3基地爆炸49a伤害56基础对甲69a序列升级7敌人爆炸89a攻速
156	GD7L9	49092_04_02	32334 61225	   	327.58	紫2基础对甲3伤害3攻速4易伤1全技能	1核257伤害357a易伤4随机矿57a序列升级67a攻速8全技能9a基础对甲
157	1VB1F	7653_01_22	42612 22621	   	327.50	紫3基础对甲3伤害3攻速2易伤2暴击	189伤害2核389基础对甲4a暴击5a易伤6技能789攻速89a序列升级
158	152CH	5296_03_09	35222 32515	   	327.48	紫2基础对甲3伤害3攻速4易伤1全技能	1核278伤害3全技能467a易伤57a攻速7a序列升级9a基础对甲
159	BUEOR	36282_11_03	23226 44321	   	327.32	紫3基础对甲3伤害3攻速3基地爆炸	178基础对甲2核358基地爆炸457伤害578序列升级678攻速9技能a低血量敌人
160	BUEOR	36282_11_03	23226 44322	   	327.32	紫3基础对甲3伤害3攻速3基地爆炸	178基础对甲2核358基地爆炸457伤害578序列升级678攻速9技能a随机矿
161	BUEOR	36282_11_03	23226 44323	   	327.32	紫3基础对甲3伤害3攻速3基地爆炸	178基础对甲2核358基地爆炸457伤害578序列升级678攻速9技能a额外掉落
162	TO3MF	87389_10_05	51343 24223	   	327.22	紫3基础对甲3伤害3攻速3基地爆炸	148攻速2核345伤害489序列升级689基地爆炸789基础对甲a技能
163	U6KSN	88693_12_28	62263 11143	   	327.22	紫3基础对甲3伤害3攻速3基地爆炸	18a攻速2核39a基地爆炸48a伤害568基础对甲7技能8a序列升级
164	HUM1J	53528_08_27	26561 32233	   	327.22	紫3基础对甲3伤害3攻速3基地爆炸	179攻速2核3加一47a伤害5技能679基础对甲79a序列升级89a基地爆炸
165	IMESI	55661_10_06	11315 13361	   	327.16	紫3基础对甲3伤害3攻速4易伤	1核268攻速38a基础对甲4敌人爆炸56a伤害68a序列升级789a易伤
166	IMESI	55661_10_06	11335 13361	   	327.16	紫3基础对甲3伤害3攻速4易伤	1核268攻速38a基础对甲4低血量敌人56a伤害68a序列升级789a易伤
167	PITQ5	75441_01_26	32352 22543	 * 	327.11	紫3基础对甲3攻速3基地爆炸3基础对冰1伤害	1核289基础对甲389攻速45a基地爆炸6伤害789基础对冰89序列升级
168	7NQF5	24204_01_05	25114 32332	   	327.06	紫3基础对甲3伤害3攻速4易伤	1核279攻速389a易伤467伤害579基础对甲79序列升级
169	9358Q	28092_01_26	51131 14142	   	327.06	紫3基础对甲3伤害3攻速4易伤	1核2389易伤47a伤害589基础对甲689攻速89序列升级
170	9358Q	28092_01_26	51141 11142	   	327.06	紫3基础对甲3伤害3攻速4易伤	1核2389易伤46a攻速589基础对甲789伤害89序列升级
171	HVT22	53638_01_13	41323 38443	   	327.06	紫3基础对甲3伤害3攻速4易伤	1核2加一357伤害479a易伤679攻速79a序列升级89a基础对甲
172	SS14E	84870_07_14	66321 11121	   	327.02	紫3基础对甲3伤害2攻速2基地爆炸2易伤2暴击	168伤害28a基础对甲3核4a基地爆炸56攻速68a序列升级78暴击9a易伤
173	D5JGU	39795_01_29	35222 23243	   	327.02	紫3基础对甲3基地爆炸2伤害2攻速2全技能	1核27a基础对甲38全技能47伤害57a基地爆炸6技能7a序列升级9a攻速
174	ZM6QJ	3962_11_25	24242 13124	   	326.93	紫2基础对甲3伤害3基地爆炸2攻速3易伤	1核27a伤害367基地爆炸467易伤5双倍物品67a序列升级8a基础对甲9a攻速
175	V6Z59	91506_10_09	66161 12222	 * 	326.90	紫3基础对甲3伤害2攻速3基础对冰1暴击	1核27a基础对甲3暴击478伤害5技能67a基础对冰7a序列升级9a攻速
176	1O1CU	6998_01_07	14262 11322	   	326.67	紫2基础对甲3伤害4易伤2攻速2基地爆炸	1核27a伤害359a易伤47基地爆炸67攻速7a序列升级8a基础对甲
177	UD5LT	89279_05_08	22611 44313	   	326.67	紫2基础对甲3攻速4易伤2伤害2基地爆炸	1核2579易伤39a攻速47基地爆炸67基础对甲79序列升级89伤害
178	U3VLB	88455_01_14	31333 52322	 * 	326.37	橙3基础对甲3伤害3攻速2基地爆炸2易伤1全技能	178攻速2a基地爆炸378伤害4全技能5核678基础对甲78a序列升级9a易伤
179	LB8QJ	63270_08_10	22126 45333	   	326.32	紫2基础对甲3伤害3攻速3易伤2基地爆炸	18a易伤2核367攻速48基地爆炸58a伤害8a序列升级9a基础对甲
180	3QNV4	12982_07_13	33143 31661	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核28a攻速38a伤害4最后敌人59基地爆炸68a基础对甲7全技能8a序列升级
181	D1AHO	39411_01_21	32535 62212	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核279基础对甲367伤害4全技能567攻速679序列升级89基地爆炸a雷电
182	D1AHO	39411_01_21	32535 62213	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核279基础对甲367伤害4全技能567攻速679序列升级89基地爆炸a低血量敌人
183	FPDVZ	47315_08_12	43612 33632	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核289攻速389伤害46基地爆炸5雷电789基础对甲89序列升级a全技能
184	GO7D2	50078_05_28	43231 32224	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1暴击	1核278伤害3平台4a基地爆炸578基础对甲678攻速78序列升级9暴击
185	P61MB	74285_08_24	32122 32211	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核279基础对甲3低血量敌人479伤害567攻速79序列升级89基地爆炸a全技能
186	P61MB	74285_08_24	32122 62211	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核279基础对甲3低血量敌人467伤害579攻速79序列升级89基地爆炸a全技能
187	O8N5Z	71654_05_02	15214 15132	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核29a攻速3全技能49a基础对甲56基地爆炸7最后敌人89a伤害9a序列升级
188	RSFKJ	82040_04_18	34235 33423	   	326.30	紫3基础对甲3伤害3攻速2基地爆炸1暴击	1核289伤害389攻速4暴击57基地爆炸689基础对甲89序列升级a双倍矿
189	FOL19	47245_09_20	35362 53313	   	326.28	紫3基础对甲3伤害3攻速1基础对冰1全技能1暴击1卖塔	178基础对甲2核3基础对冰4全技能578攻速678伤害78序列升级9卖塔a暴击
190	E3CUB	42468_02_06	14611 13353	   	326.28	紫3基础对甲3伤害3基地爆炸1攻速1全技能1暴击	1核278伤害3暴击478基础对甲5全技能678基地爆炸78序列升级9技能a攻速
191	SUDO8	85085_05_06	15322 61334	   	326.24	紫3基础对甲3攻速2伤害2基地爆炸1全技能1暴击	17a基础对甲2核3易伤4全技能57a攻速67伤害7a序列升级8暴击9a基地爆炸
192	Z9593	2792_04_04	25242 24231	   	326.22	紫3基础对甲3基地爆炸2伤害2攻速2易伤1全技能	1核2全技能379基础对甲49伤害57a基地爆炸67攻速79序列升级89易伤
193	3R12C	13008_01_19	41336 14322	   	326.22	紫3基础对甲3基地爆炸2伤害2攻速2暴击1全技能	1核248基地爆炸3全技能5a攻速68暴击78a基础对甲8a序列升级9a伤害
194	A63BT	31226_10_14	31263 23421	   	326.22	紫3基础对甲3伤害3攻速3易伤2暴击	179攻速27a易伤3核49a伤害5最后敌人67暴击79a序列升级89a基础对甲
195	9ABSK	28738_08_22	62132 13214	   	326.20	紫3基础对甲3伤害3攻速2基地爆炸1暴击	1核256攻速379基础对甲479伤害79序列升级89基地爆炸a暴击
196	FUFQ9	47769_05_20	14125 43313	   	326.20	紫3基础对甲3伤害3攻速2基地爆炸1暴击	1核29a基础对甲3暴击49a伤害57基地爆炸6多重对甲89a攻速9a序列升级
197	L2P37	62508_10_12	33226 31624	 * 	326.20	紫3基础对甲5易伤3伤害2基地爆炸1全技能	1核29a伤害3全技能46基地爆炸5679a易伤69a序列升级89a基础对甲
198	M18U8	65244_09_03	51113 23262	   	326.20	紫3基础对甲3伤害3攻速2基地爆炸1全技能	1核28a攻速3挖尘48a伤害578基础对甲6全技能8a序列升级9a基地爆炸
199	ORVQP	73383_04_09	12232 14631	   	326.20	紫3基础对甲3伤害3攻速2基地爆炸1暴击	1核237攻速367序列升级467基础对甲567伤害8暴击9a基地爆炸
200	CTCZ9	39056_04_08	51324 32342	   	326.20	紫3基础对甲3伤害3攻速2基地爆炸1暴击	1核27a基础对甲3暴击47a攻速5加一679伤害7a序列升级8a基地爆炸
201	CDMCI	37649_12_05	16116 12223	   	326.10	紫3基础对甲3攻速3基地爆炸2基础对冰1伤害	1核247基地爆炸38基础对冰578攻速678基础对甲78序列升级9伤害a易伤
202	6UP3U	21957_05_01	23216 53334	   	326.08	紫3基础对甲3伤害3攻速2易伤1基地爆炸	1核267攻速379基础对甲4技能579伤害79序列升级89易伤a基地爆炸
203	IFLJZ	55052_07_17	63533 12633	   	326.08	紫3基础对甲3伤害3攻速2暴击1基地爆炸	1核289伤害39暴击4技能589基础对甲678攻速89序列升级a基地爆炸
204	BUEOR	36282_11_03	23226 44312	   	325.86	紫3基础对甲3伤害3攻速3基地爆炸	178基础对甲2核358基地爆炸457伤害578序列升级678攻速9挖尘a易伤
205	TO3MF	87389_10_05	51343 24222	   	325.86	紫3基础对甲3伤害3攻速3基地爆炸	148攻速2核345伤害489序列升级689基地爆炸789基础对甲a易伤
206	2CHGH	8837_07_04	43313 32342	   	325.65	紫2基础对甲3伤害3攻速3基地爆炸2暴击	17a伤害2核37基础对甲4a暴击589基地爆炸67a攻速7a序列升级
207	5A44V	17233_04_29	63323 24163	   	325.65	紫2基础对甲3伤害3攻速3基地爆炸2易伤	148攻速2核3a易伤568基地爆炸78a伤害8a序列升级9a基础对甲
208	M4O3B	65556_04_28	12133 14416	   	325.61	紫3基础对甲3攻速2伤害2基地爆炸2易伤1全技能	18a基础对甲2核38基地爆炸4a伤害5a易伤689攻速7全技能8a序列升级
209	T9QZR	86106_08_13	33322 55513	   	325.56	紫3基础对甲3伤害3基地爆炸2攻速1全技能1暴击	19a基地爆炸2全技能3核49a基础对甲58攻速6暴击79a伤害9a序列升级
210	UI5B1	89726_12_23	21145 33321	 * 	325.49	紫3基础对甲3攻速2伤害2基础对冰2基地爆炸	1核27a基础对甲379攻速4a基地爆炸5时间67伤害7a序列升级8a基础对冰
211	UI5B1	89726_12_23	21146 33321	   	325.49	紫3基础对甲3攻速2伤害2基础对冰2基地爆炸	1核27a基础对甲379攻速4a基地爆炸5最后敌人67伤害7a序列升级8a基础对冰
212	HREGO	53238_05_28	13634 34213	   	325.45	紫2基础对甲3基地爆炸2伤害2攻速3暴击2易伤	1核268基地爆炸38a暴击4a易伤56伤害68a序列升级78基础对甲9a攻速
213	MROJV	67621_03_29	62535 13311	   	325.43	紫2基础对甲3伤害3攻速2基地爆炸3暴击	1核257暴击38a伤害48基础对甲68a攻速8a序列升级9a基地爆炸
214	O3AU8	71171_07_10	61343 14322	   	325.43	紫2基础对甲3伤害3攻速2基地爆炸3暴击	1核28a攻速38基础对甲46a伤害5a基地爆炸789暴击8a序列升级
215	FOL19	47245_09_20	35362 53323	   	325.33	紫3基础对甲3伤害3攻速2全技能1基础对冰	178基础对甲2核3基础对冰49全技能578攻速678伤害78序列升级a平台
216	DA6P4	40207_12_06	33161 12224	   	325.27	紫3基础对甲3伤害2攻速2基地爆炸2易伤	1核27a基础对甲34a伤害57基地爆炸67攻速7a序列升级8a易伤9技能
217	AQ91G	33037_01_04	53144 23322	   	325.27	紫3基础对甲3伤害2攻速2基地爆炸2易伤	1核258伤害3a攻速48基地爆炸68a基础对甲7技能8a序列升级9a易伤
218	IZAAA	53675_03_16	31111 32656	   	325.27	紫3基础对甲3伤害2攻速2基地爆炸2易伤	1核28a基础对甲3技能46a伤害58易伤78基地爆炸8a序列升级9a攻速
219	FOL19	47245_09_20	35362 53322	   	325.23	紫3基础对甲3伤害3攻速2全技能1基础对冰	178基础对甲2核3基础对冰49全技能578攻速678伤害78序列升级a挖青
220	GOCLU	50093_03_14	25132 46332	   	325.23	紫3基础对甲3伤害3攻速2全技能2易伤	15全技能2核39a攻速47易伤69a基础对甲89a伤害9a序列升级
221	V1MFU	91120_10_21	25322 33134	   	325.22	紫3基础对甲3攻速3基地爆炸2伤害1全技能	159攻速2核3a伤害49a基地爆炸6技能7全技能89a基础对甲9a序列升级
222	M66L3	65686_11_04	12622 33113	   	325.22	紫2基础对甲2伤害2攻速2基础对冰2基地爆炸2易伤1暴击	18伤害2核3a基础对甲48易伤5暴击6a基础对冰78攻速8a序列升级9a基地爆炸
223	5ZCO1	16360_04_08	61242 21613	   	325.12	紫3基础对甲3伤害3攻速1全技能1基地爆炸1暴击	1核278攻速378伤害4全技能5双倍矿678基础对甲78序列升级9基地爆炸a暴击
224	CKNHJ	38281_03_08	34543 32331	   	325.12	紫3基础对甲3伤害3攻速1全技能1基地爆炸1暴击	1核278基础对甲3金币生成478伤害5全技能678攻速78序列升级9基地爆炸a暴击
225	H3C7H	51078_10_24	12322 66235	 * 	325.09	紫3基础对甲3攻速4易伤2伤害2基地爆炸	179a易伤27基地爆炸39a基础对甲4核5最后敌人67伤害79a序列升级89a攻速
226	CE62H	37693_11_27	11252 36431	   	325.09	紫3基础对甲3伤害3基地爆炸2全技能1攻速	1核2技能378基础对甲4攻速578基地爆炸678伤害78序列升级9a全技能
227	M8TS1	65931_05_15	11314 46213	   	325.06	紫3基础对甲3伤害4易伤2攻速1全技能	1核28a基础对甲3a攻速458a易伤6全技能789伤害8a序列升级
228	556ZN	16789_12_25	23333 24214	   	325.04	紫3伤害3攻速1基础对甲3易伤2基地爆炸	1核2技能37a攻速47a伤害567易伤7a序列升级8基础对甲9a基地爆炸
229	G9GGA	48758_03_10	25517 14334	   	325.02	紫3基础对甲3伤害3攻速1全技能1基地爆炸1暴击	1核289基础对甲3暴击4加一589伤害6全技能789攻速89序列升级a基地爆炸
230	GR1PQ	50331_11_07	21223 11454	   	325.00	紫3伤害3攻速1基础对甲3基地爆炸1全技能	1核278伤害3技能4全技能578基地爆炸678攻速78序列升级9易伤a基础对甲
231	GAQA8	48875_05_29	46113 21231	   	325.00	紫3伤害3攻速1基础对甲3基地爆炸1暴击	1核29a攻速3暴击49a伤害5技能6易伤7基础对甲89a基地爆炸9a序列升级
232	E17JG	42273_09_13	11232 26244	   	324.95	紫3基础对甲3伤害3易伤2基地爆炸1基础对冰1全技能	1核238伤害389序列升级4全技能59基地爆炸689基础对甲789易伤a基础对冰
233	KUSVH	62160_10_22	11333 31552	   	324.95	紫3基础对甲3伤害3易伤2基地爆炸1攻速1全技能	1核267伤害38基地爆炸478易伤567基础对甲678序列升级9攻速a全技能
234	N399E	68295_12_28	14324 31212	   	324.95	紫3基础对甲3伤害3易伤2基地爆炸1攻速1全技能	1核29a易伤3全技能49a伤害57基地爆炸6攻速89a基础对甲9a序列升级
235	HGFDR	52254_01_30	66211 11222	   	324.95	紫3基础对甲3伤害3攻速2基地爆炸1全技能1暴击	1全技能289攻速35基地爆炸4核689伤害789基础对甲89序列升级a暴击
236	KRKD9	61867_08_20	31131 25525	   	324.95	紫3基础对甲3伤害3攻速2基地爆炸1全技能1暴击	159攻速29a基础对甲3暴击4核6全技能7a基地爆炸89a伤害9a序列升级
237	K51ZQ	59839_07_12	33326 22214	   	324.92	紫3基础对甲3攻速3基地爆炸1伤害1全技能1暴击	1核29a基础对甲3暴击49a基地爆炸5伤害6易伤79a攻速8全技能9a序列升级
238	KV178	62172_09_12	25331 12343	   	324.81	紫3基础对甲3伤害3攻速3易伤1全技能	189易伤2核3立即金币469攻速568伤害689序列升级789基础对甲a全技能
239	KV178	62172_09_12	25331 12346	   	324.81	紫3基础对甲3伤害3攻速3易伤1基地爆炸	189易伤2核3立即金币469攻速568伤害689序列升级789基础对甲a基地爆炸
240	TP6B9	87486_11_28	63233 31621	   	324.79	紫2基础对甲3伤害3攻速3易伤1基地爆炸	1核2技能379伤害467攻速579易伤79序列升级89基础对甲a基地爆炸
241	TP6B9	87486_11_28	63233 31625	   	324.79	紫2基础对甲3伤害3攻速3易伤1暴击	1核2技能379伤害467攻速579易伤79序列升级89基础对甲a暴击
242	OSNIU	73449_11_14	33353 23535	   	324.79	紫2基础对甲3伤害3攻速3易伤1基地爆炸	1核278攻速389易伤4基地爆炸59基础对甲689伤害89序列升级a技能
243	N9GDM	68854_04_13	62332 43163	   	324.72	紫3伤害3攻速1基础对甲3基地爆炸2易伤1全技能	19a伤害2核39a基地爆炸46易伤5全技能7基础对甲89a攻速9a序列升级
244	N9GDM	68854_04_13	62336 33163	   	324.72	紫3伤害3攻速1基础对甲3基地爆炸2易伤1全技能	19a伤害2核39a基地爆炸45易伤6全技能7基础对甲89a攻速9a序列升级
245	QPDZM	78892_11_22	32442 32331	   	324.72	紫3伤害3攻速1基础对甲3基地爆炸2暴击1全技能	179基地爆炸2核347攻速579伤害6全技能79序列升级89暴击a基础对甲
246	T5AMK	85704_10_20	34123 62611	   	324.72	紫3伤害3攻速1基础对甲3基地爆炸2暴击1全技能	19a基地爆炸2核349伤害5基础对甲6a暴击79a攻速8全技能9a序列升级
247	RSFKJ	82040_04_18	34235 31421	   	324.72	紫3基础对甲3伤害3攻速2暴击1基地爆炸	1核289伤害389攻速47暴击5基地爆炸689基础对甲89序列升级a易伤
248	NJ26L	69711_07_29	53313 34215	   	324.71	紫3基础对甲3伤害3攻速3易伤1全技能	18a伤害2核369攻速48a基础对甲5全技能78a易伤8a序列升级
249	RCPOI	80633_03_25	21331 53255	   	324.71	紫3基础对甲3伤害3攻速3易伤1全技能	179攻速2核38a伤害47a易伤5全技能67a基础对甲7a序列升级
250	JEAQ5	57803_07_09	62323 56231	   	324.66	紫2基础对甲4易伤2伤害2攻速2基地爆炸1全技能	1核279a易伤3a伤害47基地爆炸5全技能67基础对甲7a序列升级8a攻速
251	ONF5I	72977_09_09	42131 25531	   	324.64	紫3基础对甲3攻速4易伤2基地爆炸1全技能1暴击	148攻速2核3489易伤489序列升级5暴击69基地爆炸789基础对甲a全技能
252	G9HJ2	48761_03_26	13212 62231	   	324.61	紫3基础对甲3伤害3攻速2基地爆炸1全技能	17a基础对甲2a基地爆炸3核479攻速5全技能67a伤害7a序列升级8技能
253	7CFPZ	23187_02_28	22164 11135	   	324.60	紫3基础对甲3基地爆炸2伤害2攻速3易伤	1核27a易伤35攻速457基础对甲57a序列升级67a基地爆炸8双倍矿9a伤害
254	V7PJB	91667_10_22	13264 32253	   	324.51	紫2基础对甲3伤害3攻速2易伤2暴击1全技能	1核2全技能347攻速47a序列升级57a伤害67易伤8a基础对甲9a暴击
255	3VTGG	13446_08_26	36325 32115	   	324.50	紫3基础对甲3基地爆炸2伤害2攻速3易伤	1核248基地爆炸34a基础对甲48a序列升级58攻速6加一78a易伤9a伤害
256	5ZIFE	16376_05_03	51631 61212	   	324.50	紫3伤害3攻速1基础对甲2基地爆炸3暴击1全技能	1核289暴击36基地爆炸4全技能589伤害789攻速89序列升级a基础对甲
257	QROO3	79105_03_21	32332 66331	   	324.50	紫3伤害3攻速1基础对甲2基地爆炸3暴击1全技能	1核279伤害3全技能479暴击567攻速79序列升级89基地爆炸a基础对甲
258	QROO3	79105_03_21	33334 66331	   	324.50	紫3伤害3攻速1基础对甲2基地爆炸3暴击1全技能	1核267攻速3全技能479暴击579伤害79序列升级89基地爆炸a基础对甲
259	85S9K	25465_02_25	62242 11135	   	324.46	紫3基础对甲3伤害3攻速3易伤	1核28a伤害35a易伤458攻速58a序列升级68a基础对甲7额外掉落9技能
260	VQDZJ	93337_02_13	66262 32122	   	324.44	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能358基地爆炸45a伤害58a序列升级68基础对甲78a攻速9a敌人爆炸
261	HSJ9Z	53341_06_17	12612 22431	 * 	324.38	紫2基础对甲3伤害4易伤2攻速3暴击	1核2双倍矿379a易伤49a暴击57基础对甲67攻速79a序列升级89a伤害
262	HSJ9Z	53341_06_17	12612 42131	 * 	324.38	紫2基础对甲3攻速4易伤2伤害3暴击	1核2双倍矿379a易伤49a暴击57基础对甲67伤害79a序列升级89a攻速
263	995H8	28631_02_08	11411 65111	   	324.38	紫3伤害3攻速1基础对甲3基地爆炸2易伤	1核289伤害35易伤489攻速689基地爆炸7技能89序列升级a基础对甲
264	995H8	28631_02_08	11413 65111	   	324.38	紫3伤害3攻速1基础对甲3基地爆炸2易伤	1核289伤害36易伤489攻速589基地爆炸7技能89序列升级a基础对甲
265	KVV47	62256_07_17	24222 42422	   	324.37	紫3基础对甲3攻速3基地爆炸2伤害2全技能	12全技能3核47a攻速57伤害67a基础对甲7a序列升级89a基地爆炸
266	2LRKH	9673_05_02	33434 31321	   	324.36	紫3基础对甲3伤害3攻速3易伤	1核29a易伤36a基础对甲4双倍物品569攻速69a序列升级7技能89a伤害
267	7TKDM	24725_05_10	33311 32331	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核279基地爆炸39基础对甲457伤害679攻速79序列升级8随机矿a全技能
268	M45LE	65504_08_22	12145 22361	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1暴击	1核278伤害34基础对甲578基地爆炸678攻速78序列升级9矿等a暴击
269	SNQ2U	84491_11_30	23325 13346	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核28a基地爆炸3a基础对甲48a攻速568伤害7随机矿8a序列升级9全技能
270	TT5T1	87844_07_10	22233 21511	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能389基地爆炸49基础对甲578伤害689攻速89序列升级a金币生成
271	TT5T1	87844_07_10	22233 21516	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能389基地爆炸49基础对甲578伤害689攻速89序列升级a低血量敌人
272	UH62S	89639_05_08	62453 33111	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核279攻速3a基础对甲4随机矿5全技能69a伤害89a基地爆炸9a序列升级
273	UH62S	89639_05_08	62461 33111	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核279攻速3a基础对甲4全技能5随机矿69a伤害89a基地爆炸9a序列升级
274	ULZFH	89982_07_02	21232 34412	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核27a伤害3a基础对甲47a攻速578基地爆炸6全技能7a序列升级9双倍矿
275	76MU3	22668_12_08	35213 21115	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核248基地爆炸348攻速48a序列升级5全技能6立即金币78a伤害9a基础对甲
276	IQ1IV	55983_05_05	52325 13121	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核257基地爆炸38基础对甲478攻速678伤害78序列升级9金币生成a全技能
277	IQ1IV	55983_05_05	52325 13134	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1暴击	1核257基地爆炸38基础对甲478攻速678伤害78序列升级9暴击a策反
278	IQ1IV	55983_05_05	52325 13135	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1暴击	1核257基地爆炸38基础对甲478攻速678伤害78序列升级9暴击a金币生成
279	V1I52	91108_08_21	11133 34264	   	324.34	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核279伤害357基地爆炸479攻速6随机矿79序列升级89基础对甲a全技能
280	TE5G3	86497_08_26	65233 16133	   	324.31	紫2基础对甲3攻速2伤害3易伤2基地爆炸1全技能	167攻速2核3a基地爆炸47基础对甲57a易伤7a序列升级8全技能9a伤害
281	HP4U5	53032_02_11	31241 14413	   	324.29	紫3基础对甲3攻速3基地爆炸2易伤1伤害1全技能	1核289攻速389基地爆炸4伤害5a易伤6全技能789基础对甲89序列升级
282	4IL9K	15128_03_21	31331 12411	   	324.29	紫3基础对甲3伤害3基地爆炸2易伤1攻速1全技能	1核248基地爆炸3全技能59易伤689基础对甲789伤害89序列升级a攻速
283	Z1FRL	2104_03_12	64121 51122	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核29a基地爆炸359伤害457攻速59序列升级69基础对甲8全技能
284	38H5M	11348_08_06	21321 12654	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核256攻速3全技能456伤害56a序列升级7a基础对甲89a基地爆炸
285	6H5UM	20737_04_19	24413 22232	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能347伤害579攻速67a基地爆炸7a序列升级8a基础对甲
286	C18G5	36534_05_28	22152 65312	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核289伤害3a基础对甲459基地爆炸69a攻速7全技能9a序列升级
287	C27TL	36622_07_02	52212 32151	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核248攻速34a基地爆炸48序列升级589伤害68基础对甲7全技能
288	E8HS4	42930_07_03	16228 22614	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核278基地爆炸3加一49基础对甲579伤害679攻速79序列升级a全技能
289	TT5T1	87844_07_10	22233 21512	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能389基地爆炸49基础对甲578伤害689攻速89序列升级a等级
290	TT5T1	87844_07_10	22233 21513	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能389基地爆炸49基础对甲578伤害689攻速89序列升级a技能点
291	TT5T1	87844_07_10	22233 21514	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2全技能389基地爆炸49基础对甲578伤害689攻速89序列升级a掉矿
292	32JJ3	10817_01_31	16132 35262	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核289伤害39基础对甲489攻速5挖青678基地爆炸89序列升级a全技能
293	HI6PP	52409_04_29	22331 34423	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1全技能	1核2加一378基地爆炸48a伤害5全技能68a攻速8a序列升级9a基础对甲
294	IQ1IV	55983_05_05	52325 13132	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1暴击	1核257基地爆炸38基础对甲478攻速678伤害78序列升级9暴击a磁铁减费
295	IQ1IV	55983_05_05	52325 13133	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1暴击	1核257基地爆炸38基础对甲478攻速678伤害78序列升级9暴击a等级
296	IQ1IV	55983_05_05	52325 13136	   	324.24	紫2基础对甲3伤害3攻速3基地爆炸1暴击	1核257基地爆炸38基础对甲478攻速678伤害78序列升级9暴击a挖尘
