0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
170	6K5BC	21004_10_02	23141 36322	   	378.07	橙橙4易伤2喷火对甲2等级1矿等	1279易伤3时间49等级59喷火对甲68核9序列升级a矿等
171	PDJRR	74964_08_08	41224 11334	   	378.05	橙橙4易伤3伤害2矿等2攻速	139伤害2358易伤39序列升级49攻速6a核79矿等
172	ZJCOI	3710_05_25	31542 12611	   	378.04	橙橙5易伤3伤害3矿等	138伤害23468易伤368序列升级568矿等79核a金币生成
173	ZJCOI	3710_05_25	31542 12612	   	378.04	橙橙5易伤3伤害3矿等	138伤害23468易伤368序列升级568矿等79核a策反
174	1JLP5	6606_08_02	41411 31325	   	378.04	橙橙5易伤3伤害3矿等	13478易伤278伤害578矿等6a核78序列升级9敌人爆炸
175	592PS	17139_11_02	36342 36313	   	378.04	橙橙5易伤3伤害3矿等	12478易伤3敌人爆炸578矿等678伤害78序列升级9a核
176	HC7TR	51874_03_11	21522 31125	   	378.04	橙橙5易伤3伤害3矿等	178伤害2基地爆炸34678易伤578矿等78序列升级9a核
177	E4CMH	42557_02_17	22134 21212	   	377.98	橙橙3喷火对甲2易伤1等级2雷电1伤害2时间	158喷火对甲28雷电3等级45易伤58序列升级68时间7a核9伤害
178	1NUM2	6990_05_29	43263 31231	   	377.91	橙橙3易伤2喷火对甲2等级2矿等1全技能	19等级24矿等349易伤49序列升级59喷火对甲6赏金塔7全技能8a核
179	VQ9SN	93328_05_15	33433 61362	   	377.86	橙橙4易伤3导弹对毒3等级1伤害	179导弹对毒2479易伤3伤害5挖尘679等级79序列升级8a核
180	4NO36	15584_08_23	33251 35232	 * 	377.81	橙橙4易伤3攻速3雷电1等级1暴击	1579易伤2暴击379攻速479雷电68核79序列升级a等级
181	76EKZ	22645_08_16	22131 23215	   	377.78	橙橙2易伤3伤害2喷火对甲1等级1全技能	1全技能239伤害39序列升级4时间59易伤69喷火对甲78核a等级
182	CZ174	36424_04_09	51312 31343	 * 	377.59	橙橙3喷火对甲2易伤3等级2伤害	17a喷火对甲2头目37易伤4赏金塔57a等级68核7a序列升级9a伤害
183	4PEML	15737_09_29	32626 33313	   	377.49	橙橙4易伤3等级2伤害2攻速	136a易伤23a等级36a序列升级4挖尘56伤害79核8a攻速
184	UQGOT	90476_10_03	33113 32252	   	377.49	橙橙5易伤2伤害1等级2攻速	12459易伤29序列升级3等级69伤害79攻速8a核
185	UQGOT	90476_10_03	33553 32252	   	377.49	橙橙5易伤2伤害1等级2攻速	12359易伤29序列升级4等级69伤害79攻速8a核
186	6CFLE	20315_12_12	21235 42611	   	377.48	橙橙5易伤3伤害2等级	19等级259伤害34589易伤59序列升级67核a随机矿
187	ALZNS	32565_02_27	63133 35631	   	377.48	橙橙5易伤3伤害2等级	12359易伤459伤害59序列升级67核89等级a低血量敌人
188	ALZNS	32565_02_27	63133 35632	   	377.48	橙橙5易伤3伤害2等级	12359易伤459伤害59序列升级67核89等级a随机矿
189	ALZNS	32565_02_27	63133 35633	   	377.48	橙橙5易伤3伤害2等级	12359易伤459伤害59序列升级67核89等级a基地爆炸
190	6CFLE	20315_12_12	21225 42611	   	377.48	橙橙5易伤3伤害2等级	19等级259伤害3589a易伤4双倍矿59序列升级67核
191	BJFZK	35296_08_24	33362 62253	   	377.45	橙橙4易伤3伤害2攻速1全技能1暴击	158伤害2暴击38攻速4568易伤58序列升级7a核9全技能
192	ZVOGU	4819_12_17	16115 61212	   	377.38	橙橙5易伤3伤害2等级	17等级27a伤害34578易伤69核7序列升级
193	19J59	5702_01_29	31522 32112	   	377.38	橙橙5易伤3伤害2等级	1349a易伤239伤害39序列升级5雷电减费67核89等级
194	6CFLE	20315_12_12	21235 42613	   	377.38	橙橙5易伤3伤害2等级1卖塔	19等级259伤害34589易伤59序列升级67核a卖塔
195	ES1SP	44680_01_07	33355 31162	   	377.38	橙橙5易伤3伤害2等级	12678易伤38等级458伤害8序列升级9a核
196	L4ESK	62659_08_07	23213 21516	   	377.38	橙橙5易伤3伤害2等级	16等级245伤害34567易伤456序列升级8a核9赏金邻近
197	2H8IO	9261_01_17	12111 44315	   	377.33	橙橙3易伤3喷火对甲2伤害1全技能	17伤害257易伤357喷火对甲4平台57序列升级6a核8全技能9时间
198	DKS4F	41164_12_15	11226 32241	   	377.30	橙橙4易伤3伤害3攻速1矿等	178伤害278攻速3敌人爆炸4矿等5678易伤78序列升级9a核
199	FEK1S	46345_10_24	12221 52661	   	377.24	橙橙3易伤3伤害3等级1矿等1攻速	1随机矿278伤害3矿等478等级578易伤69核78序列升级a攻速
200	L86L7	62995_05_20	32211 11123	   	377.23	橙橙5易伤3伤害2等级1卖塔	13468易伤268伤害5卖塔68序列升级78等级9a核
201	3ZFDZ	10625_11_27	21133 62511	   	377.23	橙橙3易伤2喷火对甲2伤害1等级1全技能	17喷火对甲2风暴减费3全技能47伤害579易伤6a核7序列升级8等级
202	8RPMH	27431_08_15	13123 36521	   	377.23	橙橙3易伤2喷火对甲2伤害1等级1全技能	1赏金邻近268易伤38喷火对甲48伤害5全技能7a核8序列升级9等级
203	8RPMH	27431_08_15	53123 36521	   	377.23	橙橙3易伤2喷火对甲2伤害1等级1全技能	168易伤2赏金塔38喷火对甲48伤害5全技能7a核8序列升级9等级
204	Q4HMV	77022_01_12	11422 12211	   	377.23	橙橙3易伤2喷火对甲2伤害1等级1攻速	13a易伤2a伤害4攻速5等级6赏金邻近78核9a喷火对甲a序列升级
205	DKS4F	41164_12_15	11126 32241	   	377.20	橙橙4易伤3伤害3攻速1矿等	178伤害278攻速3挖尘4矿等5678易伤78序列升级9a核
206	VLZVQ	92854_10_30	31611 43521	   	377.20	橙橙4易伤3伤害3攻速1矿等	178伤害2核弹3矿等478攻速5789易伤6a核78序列升级
207	EF9OT	43535_10_21	41132 33116	   	377.14	橙橙3易伤3伤害3等级1矿等1全技能	1全技能278伤害3赏金邻近4矿等578等级678易伤78序列升级9a核
208	AJO88	32451_08_24	53212 23442	 * 	376.80	橙橙3易伤3喷火对甲3导弹对毒1技能1暴击	189导弹对毒2双倍秒伤3暴击489易伤5技能689喷火对甲7a核89序列升级
209	KUC3F	62113_06_29	36632 63122	   	376.77	橙橙3易伤3导弹对毒1等级2雷电1伤害1全技能	138易伤238导弹对毒38序列升级4伤害5等级6a核78雷电9全技能
210	DH4C9	40829_03_16	61332 43312	 * 	376.70	橙橙4易伤2喷火对甲3攻速3时间	159a易伤29a攻速3随机技能45喷火对甲59a序列升级67核89a时间
211	G7AQ8	48562_10_21	13232 53254	 * 	376.70	橙橙3喷火对甲2易伤2等级3雷电2时间	127雷电39易伤47时间579喷火对甲6a核79序列升级89等级
212	ZSUK6	4567_12_02	32131 31564	   	376.67	橙橙3易伤3喷火对甲3矿等1全技能	1雷电减费278喷火对甲3时间478矿等5全技能678易伤78序列升级9a核
213	352IS	11038_07_21	43511 53311	   	376.45	橙橙4易伤2等级2矿等2雷电1伤害	1347易伤23雷电37序列升级57等级67矿等8a核9伤害
214	64AL1	19584_03_01	22635 14132	   	376.40	橙橙3喷火对甲2易伤2伤害2雷电1全技能	19雷电2全技能359喷火对甲45易伤59序列升级6a核7时间89伤害
215	VBRPK	92032_10_29	12344 11113	   	376.36	橙橙3易伤3伤害3雷电1等级1矿等	189易伤289雷电3基地爆炸4等级589伤害67核89序列升级a矿等
216	CS5GQ	38948_05_17	25152 11125	   	376.36	橙橙4易伤3伤害1等级2攻速	157伤害2457易伤3随机矿57序列升级67攻速8a核9等级
217	6C4LT	20285_02_22	13311 13512	   	376.36	橙橙4易伤3伤害1等级3暴击	189伤害2489易伤3等级5基地爆炸6a核789暴击89序列升级
218	6C4LT	20285_02_22	13312 13512	   	376.36	橙橙4易伤3伤害1等级3暴击	189伤害2489易伤3等级5敌人爆炸6a核789暴击89序列升级
219	TF8BQ	86595_05_28	26214 22362	   	376.26	橙橙3易伤3伤害3雷电1等级1矿等	178雷电2等级3雷电减费478伤害578易伤6a核78序列升级9矿等
220	MQ2LA	67469_12_18	31156 14223	   	376.26	橙橙4易伤3伤害1等级3暴击	139a易伤2等级49a暴击5赏金邻近68核79a伤害9a序列升级
221	R9VA9	80379_08_27	13113 55611	   	376.19	橙橙4易伤3伤害2等级1矿等	14a伤害234a易伤4a序列升级5敌人爆炸67核8矿等9a等级
222	8CH56	26061_12_07	21311 46411	   	376.11	橙橙3易伤2喷火对甲2等级2攻速1全技能	159易伤26攻速39喷火对甲4全技能7a核89等级9序列升级
223	6DTCI	20444_02_18	61512 22153	   	375.90	橙橙4易伤3喷火对甲2伤害	1467易伤247喷火对甲3头目47序列升级57伤害8随机技能9a核
224	2TQJH	10388_03_03	12211 62662	 * 	375.90	橙橙4易伤3喷火对甲3攻速	1789易伤278攻速39随机技能49毒气减费578喷火对甲6a核789序列升级
225	LCNMM	63402_01_14	32342 44332	   	375.90	橙橙4易伤3喷火对甲2伤害	149喷火对甲2349易伤49序列升级59伤害68随机矿7a核
226	ZFH5C	3363_11_14	22113 36615	   	375.88	橙橙3易伤3伤害3等级2矿等	178等级25矿等378伤害478易伤6a核78序列升级9最后敌人
227	N8MU6	68782_11_01	44212 11232	   	375.83	橙橙2易伤2喷火对甲2等级2矿等1伤害1攻速	1a等级24易伤3a矿等5攻速6伤害78核9a喷火对甲a序列升级
228	DEGDO	40593_10_30	11143 42263	   	375.80	橙橙5易伤3伤害2雷电1全技能	17雷电247伤害34567易伤47序列升级8a核9全技能
229	FQD5B	47403_01_30	31115 13233	   	375.80	橙橙5易伤3伤害2雷电1全技能	1a雷电2468a易伤3全技能56a伤害6a序列升级79核
230	9GAO1	29273_09_22	41313 62218	   	375.80	橙橙4易伤3喷火对甲2伤害	1368易伤2随机技能48伤害568喷火对甲68序列升级7a核9加一
231	323FD	10771_11_27	61323 15142	   	375.80	橙橙4易伤3喷火对甲3攻速	1额外掉落2479易伤3掉矿579喷火对甲679攻速79序列升级8a核
232	MLJ4V	67067_08_13	15342 22234	   	375.80	橙橙4易伤3喷火对甲3攻速	179攻速2随机矿379a易伤479喷火对甲5赏金塔68核79a序列升级
233	86F7G	25518_03_28	41332 54346	   	375.78	橙橙3易伤3伤害3等级2矿等	137等级27a伤害4加一57a易伤69核7a序列升级8a矿等
234	COJQ8	38629_08_04	31331 31535	   	375.78	橙橙3易伤3伤害3等级2矿等	169易伤29矿等358伤害469等级69序列升级7a核
235	L5M61	62769_10_06	13321 21427	   	375.78	橙橙3易伤3伤害3等级2矿等	179等级2加一39矿等457伤害679易伤79序列升级8a核
236	VTQMS	93644_08_31	23114 24316	   	375.73	橙橙3易伤3喷火对甲3等级1技能1攻速	178易伤2技能3烈焰减费478喷火对甲578等级6a核78序列升级9攻速
237	3TMD5	13247_04_20	33352 65113	   	375.73	橙橙3易伤3喷火对甲3等级1全技能	1全技能27a易伤3基地爆炸47a等级57a喷火对甲6双倍秒伤7a序列升级89核
238	B5HSM	34048_09_10	16326 35111	   	375.70	橙橙4易伤3喷火对甲3攻速	1双倍秒伤29a喷火对甲3暴雪减费49a攻速569a易伤78核9a序列升级
239	7TB4U	24699_05_10	33432 24325	   	375.69	橙橙4易伤2喷火对甲2等级1伤害	17低血量敌人24喷火对甲3478易伤47序列升级57等级69核a伤害
240	7MZLZ	24041_11_29	31411 33252	   	375.59	橙橙4易伤2喷火对甲2等级2暴击	1249易伤34喷火对甲49序列升级5双倍矿69暴击79等级8a核
241	7BGRT	23100_07_03	12212 55142	   	375.58	橙橙3易伤3伤害3攻速1等级	17a伤害27a攻速3等级4时间5赏金塔67a易伤7a序列升级89核
242	FLZIH	46919_03_18	43221 23511	   	375.57	橙橙3易伤3伤害2导弹对毒1等级1攻速	169易伤2等级3额外掉落49导弹对毒569伤害69序列升级78核a攻速
243	Z53SB	2429_06_22	52516 33333	   	375.49	橙橙4易伤2喷火对甲2等级1伤害	1369易伤2加一39序列升级49喷火对甲59等级78核a伤害
244	6CFLE	20315_12_12	21232 42614	   	375.38	橙橙5易伤2伤害2等级1暴击	19等级29伤害34589易伤67核9序列升级a暴击
245	6D52N	20375_12_26	53233 34362	   	375.35	橙橙4易伤3伤害3攻速2时间	189a易伤2a时间389攻速489伤害5立即金币67核89a序列升级
