0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
142	JC4NQ	57607_01_22	41143 25147	   	379.18	DCR|DCR|3VULN|2FLTARM|2DMG|2ASPD|1MLV	1MBVNT|249VULN|34DMG|49BPWR|59ASPD|69FLTARM|78RCR|aMLV
143	PR5OR	76181_02_09	33311 61524	   	379.18	DCR|DCR|3VULN|2FLTARM|2DMG|1TLV|1MLV	1BBNT|237VULN|47DMG|57FLTARM|68RCR|7BPWR|9MLV|aTLV
144	36GPK	11168_02_10	61141 13422	   	379.17	DCR|DCR|2VULN|2FLTARM|2DMG|2TLV|1AART|1CDMG	1AART|2aDMG|3aTLV|49VULN|5CDMG|6aFLTARM|78RCR|aBPWR
145	H8JA9	51547_04_05	36261 26331	   	379.12	DCR|DCR|3VULN|2FLTARM|2DMG|2MLV|1ASPD	15aVULN|2RAT|3aMLV|45DMG|5aBPWR|68RCR|7ASPD|9aFLTARM
146	CVAN7	39232_02_07	61122 21216	   	379.10	DCR|DCR|4VULN|3ASPD|3MLV|1DMG|1CDMG	1479VULN|2CDMG|379ASPD|579MLV|68RCR|79BPWR|aDMG
147	AIHAS	32342_07_15	35623 11123	   	379.10	DCR|DCR|4VULN|3ASPD|3MLV|1DMG|2DUR	19aMLV|269ASPD|3DMG|4aDUR|569aVULN|69aBPWR|78RCR
148	PTU34	76428_09_23	36332 21641	 * 	378.94	ACR|DCR|5VULN|3FLTARM|3ASPD|1DMG	1369aVULN|28RCR|4DMG|59aASPD|79aFLTARM|9aBPWR
149	B436N	33917_10_21	22532 51263	   	378.55	DCR|DCR|4VULN|2DMG|2TLV|2CDMG|1AART	19CDMG|24DMG|3469VULN|49BPWR|5AART|7aRCR|89TLV
150	TCDH9	86340_10_03	62112 32336	   	378.55	DCR|DCR|4VULN|2DMG|2TLV|2CDMG|1AART	134aVULN|23CDMG|3aBPWR|5AART|69RCR|7aDMG|8aTLV
151	H9I62	51633_10_19	22231 24163	   	378.53	DCR|DCR|3VULN|2DMG|3MLV|1TLV|2AART	17DMG|267MLV|34AART|567VULN|67BPWR|8TLV|9aRCR
152	H9I62	51633_10_19	23431 24163	   	378.53	DCR|DCR|3VULN|2DMG|3MLV|1TLV|2AART	17DMG|23AART|467MLV|567VULN|67BPWR|8TLV|9aRCR
153	OSH31	73431_08_28	31425 43132	   	378.53	DCR|DCR|3VULN|2DMG|3MLV|1TLV|2ASPD	159VULN|29DMG|3TLV|45ASPD|59BPWR|6aRCR|789MLV
154	KM9D4	61388_03_14	61111 36113	   	378.52	DCR|DCR|3VULN|3DMG|3MLV|2TLV	139MLV|235VULN|359BPWR|459DMG|69TLV|7aRCR|8RMIN
155	3O8FC	12759_09_01	23222 23136	 * 	378.49	DCR|DCR|5VULN|3DMG|3ASPD	179ASPD|24579VULN|3MDPS|679DMG|79BPWR|8aRCR
156	3O8FC	12759_09_01	23225 33136	   	378.49	DCR|DCR|5VULN|3DMG|3ASPD	179ASPD|24679VULN|3MDPS|579DMG|79BPWR|8aRCR
157	3O8FC	12759_09_01	23662 23136	   	378.49	DCR|DCR|5VULN|3DMG|3ASPD	179ASPD|23579VULN|4MDPS|679DMG|79BPWR|8aRCR
158	KCD81	60501_10_24	22313 13364	   	378.42	DCR|DCR|3VULN|3DMG|3MLV|2TLV	137VULN|23aDMG|37BPWR|47TLV|579MLV|68RCR
159	TR1LR	87653_03_31	23132 55512	   	378.42	DCR|DCR|3VULN|3DMG|3MLV|2TLV	18aMLV|29TLV|38aVULN|48aDMG|5AETHUN|67RCR|8aBPWR
160	1Z7BL	4861_07_20	13125 23216	   	378.40	DCR|DCR|3VULN|3DMG|1TLV|2ASPD|2LIT	137VULN|23LIT|37BPWR|47ASPD|567DMG|8TLV|9aRCR
161	AAC8G	31610_08_01	32243 24623	   	378.40	DCR|DCR|4VULN|3DMG|1TLV|2LIT	13aDMG|236aVULN|3aBPWR|4TLV|5DUR|79RCR|8aLIT
162	AAC8G	31610_08_01	32251 24623	   	378.40	DCR|DCR|4VULN|3DMG|1TLV|2LIT	13aDMG|236aVULN|3aBPWR|4DUR|5TLV|79RCR|8aLIT
163	TPIKM	87521_05_18	32215 61234	   	378.39	DCR|DCR|3VULN|3TLV|3ASPD|1FLTARM|2CDMG	159ASPD|29aVULN|3FLTARM|4aCDMG|69aTLV|78RCR|9aBPWR
164	KCD81	60501_10_24	22313 13331	   	378.32	DCR|DCR|3VULN|2DMG|2TLV|2MLV|1ASPD	137VULN|23DMG|37BPWR|47TLV|57MLV|68RCR|9LIT|aASPD
165	KCD81	60501_10_24	22313 13334	   	378.32	DCR|DCR|3VULN|2DMG|2TLV|2MLV|1AAC	137VULN|23DMG|37BPWR|47TLV|57MLV|68RCR|9LIT|aAAC
166	16FED	5422_07_08	32622 25321	   	378.20	DCR|DCR|4VULN|3FLTARM|1TLV|1AART	17aBEXP|2TLV|367aVULN|47aFLTARM|5AART|7aBPWR|89RCR
167	8QSTU	27350_12_18	12124 12354	   	378.17	DCR|DCR|3VULN|3FLTARM|2TLV|1MLV	157VULN|2MLV|37TLV|457FLTARM|57BPWR|69RCR|8CGEN|aDUR
168	I2HVI	53876_02_15	13526 31311	 * 	378.10	DCR|DCR|4VULN|3MSLTOX|3MLV|1TLV	1RMIN|29aMSLTOX|3TLV|459aVULN|67RCR|89aMLV|9aBPWR
169	J6A9A	57084_04_25	23516 11311	 * 	378.07	ACR|DCR|4VULN|3DMG|3ASPD|2TLV|1AART	17aDMG|28RCR|367aVULN|467ASPD|5AART|67aBPWR|9aTLV
170	6K5BC	21004_10_02	23141 36322	   	378.07	DCR|DCR|4VULN|2FLTARM|2TLV|1MLV	1279VULN|3DUR|49TLV|59FLTARM|68RCR|9BPWR|aMLV
171	PDJRR	74964_08_08	41224 11334	   	378.05	DCR|DCR|4VULN|3DMG|2MLV|2ASPD	139DMG|2358VULN|39BPWR|49ASPD|6aRCR|79MLV
172	ZJCOI	3710_05_25	31542 12611	   	378.04	DCR|DCR|5VULN|3DMG|3MLV	138DMG|23468VULN|368BPWR|568MLV|79RCR|aCGEN
173	ZJCOI	3710_05_25	31542 12612	   	378.04	DCR|DCR|5VULN|3DMG|3MLV	138DMG|23468VULN|368BPWR|568MLV|79RCR|aZMB
174	1JLP5	6606_08_02	41411 31325	   	378.04	DCR|DCR|5VULN|3DMG|3MLV	13478VULN|278DMG|578MLV|6aRCR|78BPWR|9FEWX
175	592PS	17139_11_02	36342 36313	   	378.04	DCR|DCR|5VULN|3DMG|3MLV	12478VULN|3FEWX|578MLV|678DMG|78BPWR|9aRCR
176	HC7TR	51874_03_11	21522 31125	   	378.04	DCR|DCR|5VULN|3DMG|3MLV	178DMG|2BEXP|34678VULN|578MLV|78BPWR|9aRCR
177	E4CMH	42557_02_17	22134 21212	   	377.98	DCR|DCR|3FLTARM|2VULN|1TLV|2LIT|1DMG|2DUR	158FLTARM|28LIT|3TLV|45VULN|58BPWR|68DUR|7aRCR|9DMG
178	1NUM2	6990_05_29	43263 31231	   	377.91	DCR|DCR|3VULN|2FLTARM|2TLV|2MLV|1AART	19TLV|24MLV|349VULN|49BPWR|59FLTARM|6TBNT|7AART|8aRCR
179	VQ9SN	93328_05_15	33433 61362	   	377.86	DCR|DCR|4VULN|3MSLTOX|3TLV|1DMG	179MSLTOX|2479VULN|3DMG|5DUST|679TLV|79BPWR|8aRCR
180	4NO36	15584_08_23	33251 35232	 * 	377.81	DCR|DCR|4VULN|3ASPD|3LIT|1TLV|1CDMG	1579VULN|2CDMG|379ASPD|479LIT|68RCR|79BPWR|aTLV
181	76EKZ	22645_08_16	22131 23215	   	377.78	DCR|DCR|2VULN|3DMG|2FLTARM|1TLV|1AART	1AART|239DMG|39BPWR|4DUR|59VULN|69FLTARM|78RCR|aTLV
182	CZ174	36424_04_09	51312 31343	 * 	377.59	DCR|DCR|3FLTARM|2VULN|3TLV|2DMG	17aFLTARM|2BOSS|37VULN|4TBNT|57aTLV|68RCR|7aBPWR|9aDMG
183	4PEML	15737_09_29	32626 33313	   	377.49	DCR|DCR|4VULN|3TLV|2DMG|2ASPD	136aVULN|23aTLV|36aBPWR|4DUST|56DMG|79RCR|8aASPD
184	UQGOT	90476_10_03	33113 32252	   	377.49	DCR|DCR|5VULN|2DMG|1TLV|2ASPD	12459VULN|29BPWR|3TLV|69DMG|79ASPD|8aRCR
185	UQGOT	90476_10_03	33553 32252	   	377.49	DCR|DCR|5VULN|2DMG|1TLV|2ASPD	12359VULN|29BPWR|4TLV|69DMG|79ASPD|8aRCR
186	6CFLE	20315_12_12	21235 42611	   	377.48	DCR|DCR|5VULN|3DMG|2TLV	19TLV|259DMG|34589VULN|59BPWR|67RCR|aRMIN
187	ALZNS	32565_02_27	63133 35631	   	377.48	DCR|DCR|5VULN|3DMG|2TLV	12359VULN|459DMG|59BPWR|67RCR|89TLV|aLHND
188	ALZNS	32565_02_27	63133 35632	   	377.48	DCR|DCR|5VULN|3DMG|2TLV	12359VULN|459DMG|59BPWR|67RCR|89TLV|aRMIN
189	ALZNS	32565_02_27	63133 35633	   	377.48	DCR|DCR|5VULN|3DMG|2TLV	12359VULN|459DMG|59BPWR|67RCR|89TLV|aBEXP
190	6CFLE	20315_12_12	21225 42611	   	377.48	DCR|DCR|5VULN|3DMG|2TLV	19TLV|259DMG|3589aVULN|4DMSP|59BPWR|67RCR
191	BJFZK	35296_08_24	33362 62253	   	377.45	DCR|DCR|4VULN|3DMG|2ASPD|1AART|1CDMG	158DMG|2CDMG|38ASPD|4568VULN|58BPWR|7aRCR|9AART
192	ZVOGU	4819_12_17	16115 61212	   	377.38	DCR|DCR|5VULN|3DMG|2TLV	17TLV|27aDMG|34578VULN|69RCR|7BPWR
193	19J59	5702_01_29	31522 32112	   	377.38	DCR|DCR|5VULN|3DMG|2TLV	1349aVULN|239DMG|39BPWR|5AETHUN|67RCR|89TLV
194	6CFLE	20315_12_12	21235 42613	   	377.38	DCR|DCR|5VULN|3DMG|2TLV|1SELL	19TLV|259DMG|34589VULN|59BPWR|67RCR|aSELL
195	ES1SP	44680_01_07	33355 31162	   	377.38	DCR|DCR|5VULN|3DMG|2TLV	12678VULN|38TLV|458DMG|8BPWR|9aRCR
196	L4ESK	62659_08_07	23213 21516	   	377.38	DCR|DCR|5VULN|3DMG|2TLV	16TLV|245DMG|34567VULN|456BPWR|8aRCR|9BBNT
197	2H8IO	9261_01_17	12111 44315	   	377.33	DCR|DCR|3VULN|3FLTARM|2DMG|1AART	17DMG|257VULN|357FLTARM|4RPLT|57BPWR|6aRCR|8AART|9DUR
198	DKS4F	41164_12_15	11226 32241	   	377.30	DCR|DCR|4VULN|3DMG|3ASPD|1MLV	178DMG|278ASPD|3FEWX|4MLV|5678VULN|78BPWR|9aRCR
199	FEK1S	46345_10_24	12221 52661	   	377.24	DCR|DCR|3VULN|3DMG|3TLV|1MLV|1ASPD	1RMIN|278DMG|3MLV|478TLV|578VULN|69RCR|78BPWR|aASPD
200	L86L7	62995_05_20	32211 11123	   	377.23	DCR|DCR|5VULN|3DMG|2TLV|1SELL	13468VULN|268DMG|5SELL|68BPWR|78TLV|9aRCR
201	3ZFDZ	10625_11_27	21133 62511	   	377.23	DCR|DCR|3VULN|2FLTARM|2DMG|1TLV|1AART	17FLTARM|2AEWIND|3AART|47DMG|579VULN|6aRCR|7BPWR|8TLV
202	8RPMH	27431_08_15	13123 36521	   	377.23	DCR|DCR|3VULN|2FLTARM|2DMG|1TLV|1AART	1BBNT|268VULN|38FLTARM|48DMG|5AART|7aRCR|8BPWR|9TLV
203	8RPMH	27431_08_15	53123 36521	   	377.23	DCR|DCR|3VULN|2FLTARM|2DMG|1TLV|1AART	168VULN|2TBNT|38FLTARM|48DMG|5AART|7aRCR|8BPWR|9TLV
204	Q4HMV	77022_01_12	11422 12211	   	377.23	DCR|DCR|3VULN|2FLTARM|2DMG|1TLV|1ASPD	13aVULN|2aDMG|4ASPD|5TLV|6BBNT|78RCR|9aFLTARM|aBPWR
205	DKS4F	41164_12_15	11126 32241	   	377.20	DCR|DCR|4VULN|3DMG|3ASPD|1MLV	178DMG|278ASPD|3DUST|4MLV|5678VULN|78BPWR|9aRCR
206	VLZVQ	92854_10_30	31611 43521	   	377.20	DCR|DCR|4VULN|3DMG|3ASPD|1MLV	178DMG|2NUKE|3MLV|478ASPD|5789VULN|6aRCR|78BPWR
207	EF9OT	43535_10_21	41132 33116	   	377.14	DCR|DCR|3VULN|3DMG|3TLV|1MLV|1AART	1AART|278DMG|3BBNT|4MLV|578TLV|678VULN|78BPWR|9aRCR
208	AJO88	32451_08_24	53212 23442	 * 	376.80	DCR|DCR|3VULN|3FLTARM|3MSLTOX|1AAC|1CDMG	189MSLTOX|2MDPS|3CDMG|489VULN|5AAC|689FLTARM|7aRCR|89BPWR
209	KUC3F	62113_06_29	36632 63122	   	376.77	DCR|DCR|3VULN|3MSLTOX|1TLV|2LIT|1DMG|1AART	138VULN|238MSLTOX|38BPWR|4DMG|5TLV|6aRCR|78LIT|9AART
210	DH4C9	40829_03_16	61332 43312	 * 	376.70	DCR|DCR|4VULN|2FLTARM|3ASPD|3DUR	159aVULN|29aASPD|3RAT|45FLTARM|59aBPWR|67RCR|89aDUR
211	G7AQ8	48562_10_21	13232 53254	 * 	376.70	DCR|DCR|3FLTARM|2VULN|2TLV|3LIT|2DUR	127LIT|39VULN|47DUR|579FLTARM|6aRCR|79BPWR|89TLV
212	ZSUK6	4567_12_02	32131 31564	   	376.67	DCR|DCR|3VULN|3FLTARM|3MLV|1AART	1AETHUN|278FLTARM|3DUR|478MLV|5AART|678VULN|78BPWR|9aRCR
213	352IS	11038_07_21	43511 53311	   	376.45	DCR|DCR|4VULN|2TLV|2MLV|2LIT|1DMG	1347VULN|23LIT|37BPWR|57TLV|67MLV|8aRCR|9DMG
214	64AL1	19584_03_01	22635 14132	   	376.40	DCR|DCR|3FLTARM|2VULN|2DMG|2LIT|1AART	19LIT|2AART|359FLTARM|45VULN|59BPWR|6aRCR|7DUR|89DMG
215	VBRPK	92032_10_29	12344 11113	   	376.36	DCR|DCR|3VULN|3DMG|3LIT|1TLV|1MLV	189VULN|289LIT|3BEXP|4TLV|589DMG|67RCR|89BPWR|aMLV
216	CS5GQ	38948_05_17	25152 11125	   	376.36	DCR|DCR|4VULN|3DMG|1TLV|2ASPD	157DMG|2457VULN|3RMIN|57BPWR|67ASPD|8aRCR|9TLV
217	6C4LT	20285_02_22	13311 13512	   	376.36	DCR|DCR|4VULN|3DMG|1TLV|3CDMG	189DMG|2489VULN|3TLV|5BEXP|6aRCR|789CDMG|89BPWR
218	6C4LT	20285_02_22	13312 13512	   	376.36	DCR|DCR|4VULN|3DMG|1TLV|3CDMG	189DMG|2489VULN|3TLV|5FEWX|6aRCR|789CDMG|89BPWR
219	TF8BQ	86595_05_28	26214 22362	   	376.26	DCR|DCR|3VULN|3DMG|3LIT|1TLV|1MLV	178LIT|2TLV|3AETHUN|478DMG|578VULN|6aRCR|78BPWR|9MLV
220	MQ2LA	67469_12_18	31156 14223	   	376.26	DCR|DCR|4VULN|3DMG|1TLV|3CDMG	139aVULN|2TLV|49aCDMG|5BBNT|68RCR|79aDMG|9aBPWR
221	R9VA9	80379_08_27	13113 55611	   	376.19	DCR|DCR|4VULN|3DMG|2TLV|1MLV	14aDMG|234aVULN|4aBPWR|5FEWX|67RCR|8MLV|9aTLV
222	8CH56	26061_12_07	21311 46411	   	376.11	DCR|DCR|3VULN|2FLTARM|2TLV|2ASPD|1AART	159VULN|26ASPD|39FLTARM|4AART|7aRCR|89TLV|9BPWR
223	6DTCI	20444_02_18	61512 22153	   	375.90	DCR|DCR|4VULN|3FLTARM|2DMG	1467VULN|247FLTARM|3BOSS|47BPWR|57DMG|8RAT|9aRCR
224	2TQJH	10388_03_03	12211 62662	 * 	375.90	DCR|DCR|4VULN|3FLTARM|3ASPD	1789VULN|278ASPD|39RAT|49AEPOI|578FLTARM|6aRCR|789BPWR
225	LCNMM	63402_01_14	32342 44332	   	375.90	DCR|DCR|4VULN|3FLTARM|2DMG	149FLTARM|2349VULN|49BPWR|59DMG|68RMIN|7aRCR
226	ZFH5C	3363_11_14	22113 36615	   	375.88	DCR|DCR|3VULN|3DMG|3TLV|2MLV	178TLV|25MLV|378DMG|478VULN|6aRCR|78BPWR|9LWND
227	N8MU6	68782_11_01	44212 11232	   	375.83	DCR|DCR|2VULN|2FLTARM|2TLV|2MLV|1DMG|1ASPD	1aTLV|24VULN|3aMLV|5ASPD|6DMG|78RCR|9aFLTARM|aBPWR
228	DEGDO	40593_10_30	11143 42263	   	375.80	DCR|DCR|5VULN|3DMG|2LIT|1AART	17LIT|247DMG|34567VULN|47BPWR|8aRCR|9AART
229	FQD5B	47403_01_30	31115 13233	   	375.80	DCR|DCR|5VULN|3DMG|2LIT|1AART	1aLIT|2468aVULN|3AART|56aDMG|6aBPWR|79RCR
230	9GAO1	29273_09_22	41313 62218	   	375.80	DCR|DCR|4VULN|3FLTARM|2DMG	1368VULN|2RAT|48DMG|568FLTARM|68BPWR|7aRCR|9MBVNT
231	323FD	10771_11_27	61323 15142	   	375.80	DCR|DCR|4VULN|3FLTARM|3ASPD	1BELT|2479VULN|3ERES|579FLTARM|679ASPD|79BPWR|8aRCR
232	MLJ4V	67067_08_13	15342 22234	   	375.80	DCR|DCR|4VULN|3FLTARM|3ASPD	179ASPD|2RMIN|379aVULN|479FLTARM|5TBNT|68RCR|79aBPWR
233	86F7G	25518_03_28	41332 54346	   	375.78	DCR|DCR|3VULN|3DMG|3TLV|2MLV	137TLV|27aDMG|4MBVNT|57aVULN|69RCR|7aBPWR|8aMLV
234	COJQ8	38629_08_04	31331 31535	   	375.78	DCR|DCR|3VULN|3DMG|3TLV|2MLV	169VULN|29MLV|358DMG|469TLV|69BPWR|7aRCR
235	L5M61	62769_10_06	13321 21427	   	375.78	DCR|DCR|3VULN|3DMG|3TLV|2MLV	179TLV|2MBVNT|39MLV|457DMG|679VULN|79BPWR|8aRCR
236	VTQMS	93644_08_31	23114 24316	   	375.73	DCR|DCR|3VULN|3FLTARM|3TLV|1AAC|1ASPD	178VULN|2AAC|3AEBURN|478FLTARM|578TLV|6aRCR|78BPWR|9ASPD
237	3TMD5	13247_04_20	33352 65113	   	375.73	DCR|DCR|3VULN|3FLTARM|3TLV|1AART	1AART|27aVULN|3BEXP|47aTLV|57aFLTARM|6MDPS|7aBPWR|89RCR
238	B5HSM	34048_09_10	16326 35111	   	375.70	DCR|DCR|4VULN|3FLTARM|3ASPD	1MDPS|29aFLTARM|3AEFRZ|49aASPD|569aVULN|78RCR|9aBPWR
239	7TB4U	24699_05_10	33432 24325	   	375.69	DCR|DCR|4VULN|2FLTARM|2TLV|1DMG	17LHND|24FLTARM|3478VULN|47BPWR|57TLV|69RCR|aDMG
240	7MZLZ	24041_11_29	31411 33252	   	375.59	DCR|DCR|4VULN|2FLTARM|2TLV|2CDMG	1249VULN|34FLTARM|49BPWR|5DMSP|69CDMG|79TLV|8aRCR
241	7BGRT	23100_07_03	12212 55142	   	375.58	DCR|DCR|3VULN|3DMG|3ASPD|1TLV	17aDMG|27aASPD|3TLV|4DUR|5TBNT|67aVULN|7aBPWR|89RCR
242	FLZIH	46919_03_18	43221 23511	   	375.57	DCR|DCR|3VULN|3DMG|2MSLTOX|1TLV|1ASPD	169VULN|2TLV|3BELT|49MSLTOX|569DMG|69BPWR|78RCR|aASPD
243	Z53SB	2429_06_22	52516 33333	   	375.49	DCR|DCR|4VULN|2FLTARM|2TLV|1DMG	1369VULN|2MBVNT|39BPWR|49FLTARM|59TLV|78RCR|aDMG
244	6CFLE	20315_12_12	21232 42614	   	375.38	DCR|DCR|5VULN|2DMG|2TLV|1CDMG	19TLV|29DMG|34589VULN|67RCR|9BPWR|aCDMG
245	6D52N	20375_12_26	53233 34362	   	375.35	DCR|DCR|4VULN|3DMG|3ASPD|2DUR	189aVULN|2aDUR|389ASPD|489DMG|5RCVC|67RCR|89aBPWR
