0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
133	6VFO1	22020_10_08	31213 56162	   	328.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|2VULN	1RCR|289BASARM|389BEXP|47VULN|5aDMG|689ASPD|89BPWR
134	7BDQC	23091_12_16	53222 23544	   	328.23	ACR|3BASARM|3DMG|3BEXP|2ASPD|2VULN	1RCR|289BASARM|389DMG|4aVULN|5MBVNT|6aASPD|789BEXP|89aBPWR
135	AD8CI	31868_11_14	12135 25213	   	328.23	ACR|3BASARM|3DMG|3BEXP|2ASPD|1BASICY	1RCR|27aBASARM|37aDMG|4DUST|5BASICY|678BEXP|7aBPWR|9aASPD
136	HOT6Q	53010_06_11	23532 22333	   	328.23	ACR|3BASARM|3ASPD|2DMG|3CDMG|2VULN|1BEXP	1RCR|28aBASARM|358ASPD|45aCDMG|58aBPWR|6BEXP|78VULN|9aDMG
137	159IZ	5316_04_17	56212 24132	   	328.13	ACR|3DMG|3ASPD|1BASARM|3BEXP|1BASICY|1CDMG	19aBEXP|2BASARM|3RCR|49aDMG|5BASICY|6CDMG|79aASPD|8AAC|9aBPWR
138	JZUGF	56602_09_21	45121 26121	   	328.08	ACR|3BASARM|3DMG|3BEXP|2ASPD|2VULN|1SELL	1RCR|248BASARM|34aDMG|48aBPWR|58ASPD|68aBEXP|7SELL|9aVULN
139	B3EUV	33861_01_19	64632 83442	 * 	328.03	ACR|2BASARM|3ASPD|4VULN|3BEXP|2DMG	1MBVNT|278aVULN|3RCR|4aDMG|578ASPD|678BEXP|78aBPWR|9aBASARM
140	TPTSL	87552_11_30	41412 31613	   	328.00	ACR|3DMG|3ASPD|1BASARM|3BEXP|3VULN	1RCR|289DMG|3MBVNT|469VULN|568ASPD|689BPWR|789BEXP|aBASARM
141	PTBL5	76377_01_15	15511 16313	   	327.94	ACR|3DMG|3ASPD|1BASARM|4VULN|2BEXP	1RCR|278DMG|378ASPD|4aCGEN|5BASARM|678aVULN|78aBPWR|9aBEXP
142	DMHNK	41315_03_24	61312 51112	   	327.90	ACR|3BASARM|3DMG|3ASPD|2BEXP	1RCR|289ASPD|37BEXP|4AAC|589DMG|689BASARM|89BPWR|aVULN
143	MV5M9	67927_01_15	51311 11511	   	327.82	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	189BASARM|2RCR|3aBEXP|489DMG|5aCDMG|6aLIT|789ASPD|89aBPWR
144	LDB3F	63456_06_04	33312 62534	   	327.72	ACR|3BASARM|3DMG|3ASPD|2BEXP|2VULN	1BELT|2RCR|357DMG|457ASPD|57aBPWR|67aBASARM|8aVULN|9aBEXP
145	KTT9V	62072_01_03	31225 32625	   	327.70	ACR|2BASARM|3DMG|3ASPD|2BEXP|2VULN	1RCR|2AAC|348DMG|5aBASARM|68BEXP|78aASPD|8aBPWR|9aVULN
146	QHFJI	78182_06_06	36126 32315	   	327.70	ACR|2BASARM|3DMG|3ASPD|2BEXP|2VULN	1RCR|28aDMG|3AAC|48BEXP|5aBASARM|6aVULN|789ASPD|8aBPWR
147	6UI1S	21937_07_11	35243 12234	   	327.70	ACR|2BASARM|3DMG|3ASPD|2BEXP|2VULN	1RCR|2aVULN|356ASPD|456DMG|56aBPWR|7AAC|8aBASARM|9aBEXP
148	5KFJ4	18162_07_25	33318 43762	   	327.68	ACR|2BASARM|3DMG|3ASPD|3BEXP|3VULN	1MBVNT|279ASPD|39aVULN|4RCR|57BASARM|67aDMG|79aBPWR|89aBEXP
149	NLCPG	69920_09_10	36224 53232	   	327.68	ACR|2BASARM|3DMG|4VULN|3BEXP|1AART|1CDMG	1RCR|278DMG|35BASARM|4578VULN|578BPWR|678BEXP|9CDMG|aAART
150	P61U5	74286_05_01	26623 21421	   	327.67	ACR|3BASARM|3DMG|3ASPD|3BEXP|1AART	1AART|29aBASARM|3RCR|46aDMG|569BEXP|69aBPWR|7RMIN|89aASPD
151	DA1ES	40193_01_04	26631 51121	   	327.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	17aDMG|2RCR|35BEXP|478ASPD|67aBASARM|7aBPWR|9aCDMG
152	38G1S	11345_06_17	14342 31352	   	327.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	179DMG|2RCR|379ASPD|48BEXP|5aCDMG|679BASARM|79BPWR
153	421LL	13637_09_30	64647 31121	   	327.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2VULN	1MBVNT|2RCR|358ASPD|45aBASARM|58aBPWR|68VULN|78aDMG|9aBEXP
154	LT3LP	64871_01_19	31313 16432	   	327.61	ACR|3BASARM|3DMG|3ASPD|2AAC|1BEXP|1CDMG	1RCR|278DMG|378ASPD|46AAC|578BASARM|78BPWR|9BEXP|aCDMG
155	N4OR5	68429_04_24	31215 13624	   	327.58	ACR|2BASARM|3DMG|3ASPD|4VULN|1BEXP	1RCR|269aVULN|3BEXP|49aDMG|56BASARM|69aBPWR|7FEWX|89aASPD
156	GD7L9	49092_04_02	32334 61225	   	327.58	ACR|2BASARM|3DMG|3ASPD|4VULN|1AART	1RCR|257DMG|357aVULN|4RMIN|57aBPWR|67aASPD|8AART|9aBASARM
157	1VB1F	7653_01_22	42612 22621	   	327.50	ACR|3BASARM|3DMG|3ASPD|2VULN|2CDMG	189DMG|2RCR|389BASARM|4aCDMG|5aVULN|6AAC|789ASPD|89aBPWR
158	152CH	5296_03_09	35222 32515	   	327.48	ACR|2BASARM|3DMG|3ASPD|4VULN|1AART	1RCR|278DMG|3AART|467aVULN|57aASPD|7aBPWR|9aBASARM
159	BUEOR	36282_11_03	23226 44321	   	327.32	ACR|3BASARM|3DMG|3ASPD|3BEXP	178BASARM|2RCR|358BEXP|457DMG|578BPWR|678ASPD|9AAC|aLHND
160	BUEOR	36282_11_03	23226 44322	   	327.32	ACR|3BASARM|3DMG|3ASPD|3BEXP	178BASARM|2RCR|358BEXP|457DMG|578BPWR|678ASPD|9AAC|aRMIN
161	BUEOR	36282_11_03	23226 44323	   	327.32	ACR|3BASARM|3DMG|3ASPD|3BEXP	178BASARM|2RCR|358BEXP|457DMG|578BPWR|678ASPD|9AAC|aBELT
162	TO3MF	87389_10_05	51343 24223	   	327.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	148ASPD|2RCR|345DMG|489BPWR|689BEXP|789BASARM|aAAC
163	U6KSN	88693_12_28	62263 11143	   	327.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	18aASPD|2RCR|39aBEXP|48aDMG|568BASARM|7AAC|8aBPWR
164	HUM1J	53528_08_27	26561 32233	   	327.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	179ASPD|2RCR|3MBVNT|47aDMG|5AAC|679BASARM|79aBPWR|89aBEXP
165	IMESI	55661_10_06	11315 13361	   	327.16	ACR|3BASARM|3DMG|3ASPD|4VULN	1RCR|268ASPD|38aBASARM|4FEWX|56aDMG|68aBPWR|789aVULN
166	IMESI	55661_10_06	11335 13361	   	327.16	ACR|3BASARM|3DMG|3ASPD|4VULN	1RCR|268ASPD|38aBASARM|4LHND|56aDMG|68aBPWR|789aVULN
167	PITQ5	75441_01_26	32352 22543	 * 	327.11	ACR|3BASARM|3ASPD|3BEXP|3BASICY|1DMG	1RCR|289BASARM|389ASPD|45aBEXP|6DMG|789BASICY|89BPWR
168	7NQF5	24204_01_05	25114 32332	   	327.06	ACR|3BASARM|3DMG|3ASPD|4VULN	1RCR|279ASPD|389aVULN|467DMG|579BASARM|79BPWR
169	9358Q	28092_01_26	51131 14142	   	327.06	ACR|3BASARM|3DMG|3ASPD|4VULN	1RCR|2389VULN|47aDMG|589BASARM|689ASPD|89BPWR
170	9358Q	28092_01_26	51141 11142	   	327.06	ACR|3BASARM|3DMG|3ASPD|4VULN	1RCR|2389VULN|46aASPD|589BASARM|789DMG|89BPWR
171	HVT22	53638_01_13	41323 38443	   	327.06	ACR|3BASARM|3DMG|3ASPD|4VULN	1RCR|2MBVNT|357DMG|479aVULN|679ASPD|79aBPWR|89aBASARM
172	SS14E	84870_07_14	66321 11121	   	327.02	ACR|3BASARM|3DMG|2ASPD|2BEXP|2VULN|2CDMG	168DMG|28aBASARM|3RCR|4aBEXP|56ASPD|68aBPWR|78CDMG|9aVULN
173	D5JGU	39795_01_29	35222 23243	   	327.02	ACR|3BASARM|3BEXP|2DMG|2ASPD|2AART	1RCR|27aBASARM|38AART|47DMG|57aBEXP|6AAC|7aBPWR|9aASPD
174	ZM6QJ	3962_11_25	24242 13124	   	326.93	ACR|2BASARM|3DMG|3BEXP|2ASPD|3VULN	1RCR|27aDMG|367BEXP|467VULN|5DLOT|67aBPWR|8aBASARM|9aASPD
175	V6Z59	91506_10_09	66161 12222	 * 	326.90	ACR|3BASARM|3DMG|2ASPD|3BASICY|1CDMG	1RCR|27aBASARM|3CDMG|478DMG|5AAC|67aBASICY|7aBPWR|9aASPD
176	1O1CU	6998_01_07	14262 11322	   	326.67	ACR|2BASARM|3DMG|4VULN|2ASPD|2BEXP	1RCR|27aDMG|359aVULN|47BEXP|67ASPD|7aBPWR|8aBASARM
177	UD5LT	89279_05_08	22611 44313	   	326.67	ACR|2BASARM|3ASPD|4VULN|2DMG|2BEXP	1RCR|2579VULN|39aASPD|47BEXP|67BASARM|79BPWR|89DMG
178	U3VLB	88455_01_14	31333 52322	 * 	326.37	DCR|3BASARM|3DMG|3ASPD|2BEXP|2VULN|1AART	178ASPD|2aBEXP|378DMG|4AART|5RCR|678BASARM|78aBPWR|9aVULN
179	LB8QJ	63270_08_10	22126 45333	   	326.32	ACR|2BASARM|3DMG|3ASPD|3VULN|2BEXP	18aVULN|2RCR|367ASPD|48BEXP|58aDMG|8aBPWR|9aBASARM
180	3QNV4	12982_07_13	33143 31661	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|28aASPD|38aDMG|4LWND|59BEXP|68aBASARM|7AART|8aBPWR
181	D1AHO	39411_01_21	32535 62212	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|279BASARM|367DMG|4AART|567ASPD|679BPWR|89BEXP|aLIT
182	D1AHO	39411_01_21	32535 62213	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|279BASARM|367DMG|4AART|567ASPD|679BPWR|89BEXP|aLHND
183	FPDVZ	47315_08_12	43612 33632	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|289ASPD|389DMG|46BEXP|5LIT|789BASARM|89BPWR|aAART
184	GO7D2	50078_05_28	43231 32224	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|278DMG|3RPLT|4aBEXP|578BASARM|678ASPD|78BPWR|9CDMG
185	P61MB	74285_08_24	32122 32211	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|279BASARM|3LHND|479DMG|567ASPD|79BPWR|89BEXP|aAART
186	P61MB	74285_08_24	32122 62211	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|279BASARM|3LHND|467DMG|579ASPD|79BPWR|89BEXP|aAART
187	O8N5Z	71654_05_02	15214 15132	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|29aASPD|3AART|49aBASARM|56BEXP|7LWND|89aDMG|9aBPWR
188	RSFKJ	82040_04_18	34235 33423	   	326.30	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|289DMG|389ASPD|4CDMG|57BEXP|689BASARM|89BPWR|aDMSP
189	FOL19	47245_09_20	35362 53313	   	326.28	ACR|3BASARM|3DMG|3ASPD|1BASICY|1AART|1CDMG|1SELL	178BASARM|2RCR|3BASICY|4AART|578ASPD|678DMG|78BPWR|9SELL|aCDMG
190	E3CUB	42468_02_06	14611 13353	   	326.28	ACR|3BASARM|3DMG|3BEXP|1ASPD|1AART|1CDMG	1RCR|278DMG|3CDMG|478BASARM|5AART|678BEXP|78BPWR|9AAC|aASPD
191	SUDO8	85085_05_06	15322 61334	   	326.24	ACR|3BASARM|3ASPD|2DMG|2BEXP|1AART|1CDMG	17aBASARM|2RCR|3VULN|4AART|57aASPD|67DMG|7aBPWR|8CDMG|9aBEXP
192	Z9593	2792_04_04	25242 24231	   	326.22	ACR|3BASARM|3BEXP|2DMG|2ASPD|2VULN|1AART	1RCR|2AART|379BASARM|49DMG|57aBEXP|67ASPD|79BPWR|89VULN
193	3R12C	13008_01_19	41336 14322	   	326.22	ACR|3BASARM|3BEXP|2DMG|2ASPD|2CDMG|1AART	1RCR|248BEXP|3AART|5aASPD|68CDMG|78aBASARM|8aBPWR|9aDMG
194	A63BT	31226_10_14	31263 23421	   	326.22	ACR|3BASARM|3DMG|3ASPD|3VULN|2CDMG	179ASPD|27aVULN|3RCR|49aDMG|5LWND|67CDMG|79aBPWR|89aBASARM
195	9ABSK	28738_08_22	62132 13214	   	326.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|256ASPD|379BASARM|479DMG|79BPWR|89BEXP|aCDMG
196	FUFQ9	47769_05_20	14125 43313	   	326.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|29aBASARM|3CDMG|49aDMG|57BEXP|6MULARM|89aASPD|9aBPWR
197	L2P37	62508_10_12	33226 31624	 * 	326.20	ACR|3BASARM|5VULN|3DMG|2BEXP|1AART	1RCR|29aDMG|3AART|46BEXP|5679aVULN|69aBPWR|89aBASARM
198	M18U8	65244_09_03	51113 23262	   	326.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|28aASPD|3DUST|48aDMG|578BASARM|6AART|8aBPWR|9aBEXP
199	ORVQP	73383_04_09	12232 14631	   	326.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|237ASPD|367BPWR|467BASARM|567DMG|8CDMG|9aBEXP
200	CTCZ9	39056_04_08	51324 32342	   	326.20	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|27aBASARM|3CDMG|47aASPD|5MBVNT|679DMG|7aBPWR|8aBEXP
201	CDMCI	37649_12_05	16116 12223	   	326.10	ACR|3BASARM|3ASPD|3BEXP|2BASICY|1DMG	1RCR|247BEXP|38BASICY|578ASPD|678BASARM|78BPWR|9DMG|aVULN
202	6UP3U	21957_05_01	23216 53334	   	326.08	ACR|3BASARM|3DMG|3ASPD|2VULN|1BEXP	1RCR|267ASPD|379BASARM|4AAC|579DMG|79BPWR|89VULN|aBEXP
203	IFLJZ	55052_07_17	63533 12633	   	326.08	ACR|3BASARM|3DMG|3ASPD|2CDMG|1BEXP	1RCR|289DMG|39CDMG|4AAC|589BASARM|678ASPD|89BPWR|aBEXP
204	BUEOR	36282_11_03	23226 44312	   	325.86	ACR|3BASARM|3DMG|3ASPD|3BEXP	178BASARM|2RCR|358BEXP|457DMG|578BPWR|678ASPD|9DUST|aVULN
205	TO3MF	87389_10_05	51343 24222	   	325.86	ACR|3BASARM|3DMG|3ASPD|3BEXP	148ASPD|2RCR|345DMG|489BPWR|689BEXP|789BASARM|aVULN
206	2CHGH	8837_07_04	43313 32342	   	325.65	ACR|2BASARM|3DMG|3ASPD|3BEXP|2CDMG	17aDMG|2RCR|37BASARM|4aCDMG|589BEXP|67aASPD|7aBPWR
207	5A44V	17233_04_29	63323 24163	   	325.65	ACR|2BASARM|3DMG|3ASPD|3BEXP|2VULN	148ASPD|2RCR|3aVULN|568BEXP|78aDMG|8aBPWR|9aBASARM
208	M4O3B	65556_04_28	12133 14416	   	325.61	ACR|3BASARM|3ASPD|2DMG|2BEXP|2VULN|1AART	18aBASARM|2RCR|38BEXP|4aDMG|5aVULN|689ASPD|7AART|8aBPWR
209	T9QZR	86106_08_13	33322 55513	   	325.56	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART|1CDMG	19aBEXP|2AART|3RCR|49aBASARM|58ASPD|6CDMG|79aDMG|9aBPWR
210	UI5B1	89726_12_23	21145 33321	 * 	325.49	ACR|3BASARM|3ASPD|2DMG|2BASICY|2BEXP	1RCR|27aBASARM|379ASPD|4aBEXP|5DUR|67DMG|7aBPWR|8aBASICY
211	UI5B1	89726_12_23	21146 33321	   	325.49	ACR|3BASARM|3ASPD|2DMG|2BASICY|2BEXP	1RCR|27aBASARM|379ASPD|4aBEXP|5LWND|67DMG|7aBPWR|8aBASICY
212	HREGO	53238_05_28	13634 34213	   	325.45	ACR|2BASARM|3BEXP|2DMG|2ASPD|3CDMG|2VULN	1RCR|268BEXP|38aCDMG|4aVULN|56DMG|68aBPWR|78BASARM|9aASPD
213	MROJV	67621_03_29	62535 13311	   	325.43	ACR|2BASARM|3DMG|3ASPD|2BEXP|3CDMG	1RCR|257CDMG|38aDMG|48BASARM|68aASPD|8aBPWR|9aBEXP
214	O3AU8	71171_07_10	61343 14322	   	325.43	ACR|2BASARM|3DMG|3ASPD|2BEXP|3CDMG	1RCR|28aASPD|38BASARM|46aDMG|5aBEXP|789CDMG|8aBPWR
215	FOL19	47245_09_20	35362 53323	   	325.33	ACR|3BASARM|3DMG|3ASPD|2AART|1BASICY	178BASARM|2RCR|3BASICY|49AART|578ASPD|678DMG|78BPWR|aRPLT
216	DA6P4	40207_12_06	33161 12224	   	325.27	ACR|3BASARM|3DMG|2ASPD|2BEXP|2VULN	1RCR|27aBASARM|34aDMG|57BEXP|67ASPD|7aBPWR|8aVULN|9AAC
217	AQ91G	33037_01_04	53144 23322	   	325.27	ACR|3BASARM|3DMG|2ASPD|2BEXP|2VULN	1RCR|258DMG|3aASPD|48BEXP|68aBASARM|7AAC|8aBPWR|9aVULN
218	IZAAA	53675_03_16	31111 32656	   	325.27	ACR|3BASARM|3DMG|2ASPD|2BEXP|2VULN	1RCR|28aBASARM|3AAC|46aDMG|58VULN|78BEXP|8aBPWR|9aASPD
219	FOL19	47245_09_20	35362 53322	   	325.23	ACR|3BASARM|3DMG|3ASPD|2AART|1BASICY	178BASARM|2RCR|3BASICY|49AART|578ASPD|678DMG|78BPWR|aLEGI
220	GOCLU	50093_03_14	25132 46332	   	325.23	ACR|3BASARM|3DMG|3ASPD|2AART|2VULN	15AART|2RCR|39aASPD|47VULN|69aBASARM|89aDMG|9aBPWR
221	V1MFU	91120_10_21	25322 33134	   	325.22	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	159ASPD|2RCR|3aDMG|49aBEXP|6AAC|7AART|89aBASARM|9aBPWR
222	M66L3	65686_11_04	12622 33113	   	325.22	ACR|2BASARM|2DMG|2ASPD|2BASICY|2BEXP|2VULN|1CDMG	18DMG|2RCR|3aBASARM|48VULN|5CDMG|6aBASICY|78ASPD|8aBPWR|9aBEXP
223	5ZCO1	16360_04_08	61242 21613	   	325.12	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	1RCR|278ASPD|378DMG|4AART|5DMSP|678BASARM|78BPWR|9BEXP|aCDMG
224	CKNHJ	38281_03_08	34543 32331	   	325.12	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	1RCR|278BASARM|3CGEN|478DMG|5AART|678ASPD|78BPWR|9BEXP|aCDMG
225	H3C7H	51078_10_24	12322 66235	 * 	325.09	ACR|3BASARM|3ASPD|4VULN|2DMG|2BEXP	179aVULN|27BEXP|39aBASARM|4RCR|5LWND|67DMG|79aBPWR|89aASPD
226	CE62H	37693_11_27	11252 36431	   	325.09	ACR|3BASARM|3DMG|3BEXP|2AART|1ASPD	1RCR|2AAC|378BASARM|4ASPD|578BEXP|678DMG|78BPWR|9aAART
227	M8TS1	65931_05_15	11314 46213	   	325.06	ACR|3BASARM|3DMG|4VULN|2ASPD|1AART	1RCR|28aBASARM|3aASPD|458aVULN|6AART|789DMG|8aBPWR
228	556ZN	16789_12_25	23333 24214	   	325.04	ACR|3DMG|3ASPD|1BASARM|3VULN|2BEXP	1RCR|2AAC|37aASPD|47aDMG|567VULN|7aBPWR|8BASARM|9aBEXP
229	G9GGA	48758_03_10	25517 14334	   	325.02	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	1RCR|289BASARM|3CDMG|4MBVNT|589DMG|6AART|789ASPD|89BPWR|aBEXP
230	GR1PQ	50331_11_07	21223 11454	   	325.00	ACR|3DMG|3ASPD|1BASARM|3BEXP|1AART	1RCR|278DMG|3AAC|4AART|578BEXP|678ASPD|78BPWR|9VULN|aBASARM
231	GAQA8	48875_05_29	46113 21231	   	325.00	ACR|3DMG|3ASPD|1BASARM|3BEXP|1CDMG	1RCR|29aASPD|3CDMG|49aDMG|5AAC|6VULN|7BASARM|89aBEXP|9aBPWR
232	E17JG	42273_09_13	11232 26244	   	324.95	ACR|3BASARM|3DMG|3VULN|2BEXP|1BASICY|1AART	1RCR|238DMG|389BPWR|4AART|59BEXP|689BASARM|789VULN|aBASICY
233	KUSVH	62160_10_22	11333 31552	   	324.95	ACR|3BASARM|3DMG|3VULN|2BEXP|1ASPD|1AART	1RCR|267DMG|38BEXP|478VULN|567BASARM|678BPWR|9ASPD|aAART
234	N399E	68295_12_28	14324 31212	   	324.95	ACR|3BASARM|3DMG|3VULN|2BEXP|1ASPD|1AART	1RCR|29aVULN|3AART|49aDMG|57BEXP|6ASPD|89aBASARM|9aBPWR
235	HGFDR	52254_01_30	66211 11222	   	324.95	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART|1CDMG	1AART|289ASPD|35BEXP|4RCR|689DMG|789BASARM|89BPWR|aCDMG
236	KRKD9	61867_08_20	31131 25525	   	324.95	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART|1CDMG	159ASPD|29aBASARM|3CDMG|4RCR|6AART|7aBEXP|89aDMG|9aBPWR
237	K51ZQ	59839_07_12	33326 22214	   	324.92	ACR|3BASARM|3ASPD|3BEXP|1DMG|1AART|1CDMG	1RCR|29aBASARM|3CDMG|49aBEXP|5DMG|6VULN|79aASPD|8AART|9aBPWR
238	KV178	62172_09_12	25331 12343	   	324.81	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	189VULN|2RCR|3RCVC|469ASPD|568DMG|689BPWR|789BASARM|aAART
239	KV178	62172_09_12	25331 12346	   	324.81	ACR|3BASARM|3DMG|3ASPD|3VULN|1BEXP	189VULN|2RCR|3RCVC|469ASPD|568DMG|689BPWR|789BASARM|aBEXP
240	TP6B9	87486_11_28	63233 31621	   	324.79	ACR|2BASARM|3DMG|3ASPD|3VULN|1BEXP	1RCR|2AAC|379DMG|467ASPD|579VULN|79BPWR|89BASARM|aBEXP
241	TP6B9	87486_11_28	63233 31625	   	324.79	ACR|2BASARM|3DMG|3ASPD|3VULN|1CDMG	1RCR|2AAC|379DMG|467ASPD|579VULN|79BPWR|89BASARM|aCDMG
242	OSNIU	73449_11_14	33353 23535	   	324.79	ACR|2BASARM|3DMG|3ASPD|3VULN|1BEXP	1RCR|278ASPD|389VULN|4BEXP|59BASARM|689DMG|89BPWR|aAAC
243	N9GDM	68854_04_13	62332 43163	   	324.72	ACR|3DMG|3ASPD|1BASARM|3BEXP|2VULN|1AART	19aDMG|2RCR|39aBEXP|46VULN|5AART|7BASARM|89aASPD|9aBPWR
244	N9GDM	68854_04_13	62336 33163	   	324.72	ACR|3DMG|3ASPD|1BASARM|3BEXP|2VULN|1AART	19aDMG|2RCR|39aBEXP|45VULN|6AART|7BASARM|89aASPD|9aBPWR
245	QPDZM	78892_11_22	32442 32331	   	324.72	ACR|3DMG|3ASPD|1BASARM|3BEXP|2CDMG|1AART	179BEXP|2RCR|347ASPD|579DMG|6AART|79BPWR|89CDMG|aBASARM
246	T5AMK	85704_10_20	34123 62611	   	324.72	ACR|3DMG|3ASPD|1BASARM|3BEXP|2CDMG|1AART	19aBEXP|2RCR|349DMG|5BASARM|6aCDMG|79aASPD|8AART|9aBPWR
247	RSFKJ	82040_04_18	34235 31421	   	324.72	ACR|3BASARM|3DMG|3ASPD|2CDMG|1BEXP	1RCR|289DMG|389ASPD|47CDMG|5BEXP|689BASARM|89BPWR|aVULN
248	NJ26L	69711_07_29	53313 34215	   	324.71	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	18aDMG|2RCR|369ASPD|48aBASARM|5AART|78aVULN|8aBPWR
249	RCPOI	80633_03_25	21331 53255	   	324.71	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	179ASPD|2RCR|38aDMG|47aVULN|5AART|67aBASARM|7aBPWR
250	JEAQ5	57803_07_09	62323 56231	   	324.66	ACR|2BASARM|4VULN|2DMG|2ASPD|2BEXP|1AART	1RCR|279aVULN|3aDMG|47BEXP|5AART|67BASARM|7aBPWR|8aASPD
251	ONF5I	72977_09_09	42131 25531	   	324.64	ACR|3BASARM|3ASPD|4VULN|2BEXP|1AART|1CDMG	148ASPD|2RCR|3489VULN|489BPWR|5CDMG|69BEXP|789BASARM|aAART
252	G9HJ2	48761_03_26	13212 62231	   	324.61	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	17aBASARM|2aBEXP|3RCR|479ASPD|5AART|67aDMG|7aBPWR|8AAC
253	7CFPZ	23187_02_28	22164 11135	   	324.60	ACR|3BASARM|3BEXP|2DMG|2ASPD|3VULN	1RCR|27aVULN|35ASPD|457BASARM|57aBPWR|67aBEXP|8DMSP|9aDMG
254	V7PJB	91667_10_22	13264 32253	   	324.51	ACR|2BASARM|3DMG|3ASPD|2VULN|2CDMG|1AART	1RCR|2AART|347ASPD|47aBPWR|57aDMG|67VULN|8aBASARM|9aCDMG
255	3VTGG	13446_08_26	36325 32115	   	324.50	ACR|3BASARM|3BEXP|2DMG|2ASPD|3VULN	1RCR|248BEXP|34aBASARM|48aBPWR|58ASPD|6MBVNT|78aVULN|9aDMG
256	5ZIFE	16376_05_03	51631 61212	   	324.50	ACR|3DMG|3ASPD|1BASARM|2BEXP|3CDMG|1AART	1RCR|289CDMG|36BEXP|4AART|589DMG|789ASPD|89BPWR|aBASARM
257	QROO3	79105_03_21	32332 66331	   	324.50	ACR|3DMG|3ASPD|1BASARM|2BEXP|3CDMG|1AART	1RCR|279DMG|3AART|479CDMG|567ASPD|79BPWR|89BEXP|aBASARM
258	QROO3	79105_03_21	33334 66331	   	324.50	ACR|3DMG|3ASPD|1BASARM|2BEXP|3CDMG|1AART	1RCR|267ASPD|3AART|479CDMG|579DMG|79BPWR|89BEXP|aBASARM
259	85S9K	25465_02_25	62242 11135	   	324.46	ACR|3BASARM|3DMG|3ASPD|3VULN	1RCR|28aDMG|35aVULN|458ASPD|58aBPWR|68aBASARM|7BELT|9AAC
260	VQDZJ	93337_02_13	66262 32122	   	324.44	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|358BEXP|45aDMG|58aBPWR|68BASARM|78aASPD|9aFEWX
261	HSJ9Z	53341_06_17	12612 22431	 * 	324.38	ACR|2BASARM|3DMG|4VULN|2ASPD|3CDMG	1RCR|2DMSP|379aVULN|49aCDMG|57BASARM|67ASPD|79aBPWR|89aDMG
262	HSJ9Z	53341_06_17	12612 42131	 * 	324.38	ACR|2BASARM|3ASPD|4VULN|2DMG|3CDMG	1RCR|2DMSP|379aVULN|49aCDMG|57BASARM|67DMG|79aBPWR|89aASPD
263	995H8	28631_02_08	11411 65111	   	324.38	ACR|3DMG|3ASPD|1BASARM|3BEXP|2VULN	1RCR|289DMG|35VULN|489ASPD|689BEXP|7AAC|89BPWR|aBASARM
264	995H8	28631_02_08	11413 65111	   	324.38	ACR|3DMG|3ASPD|1BASARM|3BEXP|2VULN	1RCR|289DMG|36VULN|489ASPD|589BEXP|7AAC|89BPWR|aBASARM
